STDR_YYQU_CD,SUD_CD,RENT_FLOOR_CD,GTN_AVRG,MT_RNTCHRG_AVRG,CNVRSN_RNTCHRG,RENT_CO
20202,1129003751,00,656470,33899,40464,3
20202,1129003751,01,982361,34741,44564,2
20202,1129003751,02,330580,33058,36364,1
20202,1129003752,00,151337,21187,22701,2
20202,1129003752,02,151337,21187,22701,2
20202,1129003754,00,2700571,99508,126514,2
20202,1129003754,01,2700571,99508,126514,2
20202,1129003760,00,1017544,61730,71905,3
20202,1129003760,01,1701170,90067,107079,2
20202,1129003760,02,333919,33392,36731,1
20202,1129003763,00,682805,59426,66254,4
20202,1129003763,01,787095,61000,68871,2
20202,1129003763,02,578515,57852,63637,2
20202,1129003765,00,1435364,80493,94847,7
20202,1129003765,01,2226128,119654,141916,3
20202,1129003765,02,644600,41332,47778,4
20202,1129003769,00,857758,68621,77198,1
20202,1129003769,01,857758,68621,77198,1
20202,1129003771,00,1956184,79258,98820,2
20202,1129003771,01,3305800,132232,165290,1
20202,1129003771,02,606569,26285,32350,1
20202,1129003773,00,934061,53415,62755,3
20202,1129003773,01,1742902,94308,111737,2
20202,1129003773,02,125220,12522,13774,1
20202,1129003782,00,1348206,74151,87633,1
20202,1129003782,01,1348206,74151,87633,1
20202,1129003787,00,1019845,50366,60565,3
20202,1129003787,01,1019845,50366,60565,3
20202,1129003789,00,1437304,97737,112110,1
20202,1129003789,01,1437304,97737,112110,1
20202,1129003800,00,1687385,68675,85549,2
20202,1129003800,01,1687385,68675,85549,2
20202,1129003804,00,1467575,61959,76634,3
20202,1129003804,01,1467575,61959,76634,3
20202,1129003807,00,938790,102384,111772,7
20202,1129003807,01,1336118,150374,163735,2
20202,1129003807,02,541461,54395,59809,5
20202,1129003808,00,2016046,224949,245109,3
20202,1129003808,01,3636744,424287,460654,1
20202,1129003808,02,395348,25611,29564,2
20202,1129003813,00,1857330,178304,196877,1
20202,1129003813,02,1857330,178304,196877,1
20202,1129003819,00,1621429,108765,124979,2
20202,1129003819,01,1621429,108765,124979,2
20202,1129003820,00,2025733,110347,130604,3
20202,1129003820,01,3648786,182439,218927,1
20202,1129003820,02,402680,38255,42281,2
20202,1129003822,00,0,14960,14960,1
20202,1129003822,02,0,14960,14960,1
20202,1129003824,00,338848,20331,23719,1
20202,1129003824,02,338848,20331,23719,1
20202,1129003831,00,1186697,82221,94088,2
20202,1129003831,01,1186697,82221,94088,2
20202,1129003832,00,943252,61200,70633,8
20202,1129003832,01,1415053,85937,100087,4
20202,1129003832,02,471450,36463,41178,4
20202,1129003836,00,1750436,82644,100149,4
20202,1129003836,01,1750436,82644,100149,4
20202,1129003837,00,2577687,100639,126415,2
20202,1129003837,01,2577687,100639,126415,2
20202,1129003841,00,390924,25158,29067,2
20202,1129003841,01,477165,19087,23858,1
20202,1129003841,02,304682,31230,34277,1
20202,1129003842,00,411229,26969,31082,3
20202,1129003842,01,642794,43159,49587,2
20202,1129003842,02,179663,10780,12576,1
20202,1129003849,00,372205,19107,22829,1
20202,1129003849,02,372205,19107,22829,1
20202,1129003852,00,915382,47955,57109,8
20202,1129003852,01,1341333,72168,85581,3
20202,1129003852,02,489432,23742,28636,5
20202,1129003862,00,734622,71013,78360,1
20202,1129003862,02,734622,71013,78360,1
20202,1129003876,00,467978,56157,60837,1
20202,1129003876,01,467978,56157,60837,1
20202,1129003880,00,20365732,166692,370350,2
20202,1129003880,02,20365732,166692,370350,2
20202,1129003895,00,2209484,88735,110830,8
20202,1129003895,01,1419945,72925,87124,6
20202,1129003895,02,2999022,104546,134536,2
20202,1129003897,00,2186376,116607,138470,1
20202,1129003897,01,2186376,116607,138470,1
20202,1129003903,00,1992008,76656,96576,4
20202,1129003903,01,3106330,120910,151974,2
20202,1129003903,02,877686,32402,41179,2
20202,1129003904,00,1753473,101843,119378,4
20202,1129003904,01,3282038,185693,218514,3
20202,1129003904,02,224907,17993,20242,1
20202,1129003906,00,911178,45583,54694,3
20202,1129003906,02,911178,45583,54694,3
20202,1129003908,00,2287346,84482,107355,3
20202,1129003908,01,2287346,84482,107355,3
20202,1129003914,00,986806,39472,49340,1
20202,1129003914,01,986806,39472,49340,1
20202,1129003915,00,1819910,97359,115558,3
20202,1129003915,01,1135426,84525,95880,2
20202,1129003915,02,2504394,110193,135237,1
20202,1129003917,00,2951607,29516,59032,1
20202,1129003917,01,2951607,29516,59032,1
20202,1129003919,00,392737,26182,30110,1
20202,1129003919,02,392737,26182,30110,1
20203,1123000001,00,3706203,31645,68707,5
20203,1123000001,02,3706203,31645,68707,5
20203,1123000002,00,1043827,46972,57410,1
20203,1123000002,02,1043827,46972,57410,1
20203,1123000003,00,993159,170256,180187,1
20203,1123000003,01,993159,170256,180187,1
20203,1123000004,00,132232,26446,27769,1
20203,1123000004,02,132232,26446,27769,1
20203,1123000005,00,3954306,210896,250439,1
20203,1123000005,01,3954306,210896,250439,1
20203,1123000008,00,2340699,137282,160689,3
20203,1123000008,01,3506152,200352,235413,1
20203,1123000008,02,1175247,74213,85966,2
20203,1123000012,00,1437304,33537,47910,1
20203,1123000012,01,1437304,33537,47910,1
20203,1123000015,00,834798,53427,61775,1
20203,1123000015,01,834798,53427,61775,1
20203,1123000018,00,1656239,152913,169475,3
20203,1123000018,01,1656239,152913,169475,3
20203,1123000022,00,1970001,115846,135546,2
20203,1123000022,01,3643959,204062,240501,1
20203,1123000022,02,296042,27631,30591,1
20203,1123000024,00,1268760,93302,105990,2
20203,1123000024,01,1268760,93302,105990,2
20203,1123000026,00,3305800,106520,139578,1
20203,1123000026,01,3305800,106520,139578,1
20203,1123000029,00,541461,38198,43612,6
20203,1123000029,02,541461,38198,43612,6
20203,1123000035,00,1291397,51220,64134,2
20203,1123000035,01,2404218,88155,112197,1
20203,1123000035,02,178576,14286,16072,1
20203,1123000037,00,373989,55618,59358,3
20203,1123000037,01,400703,80141,84148,1
20203,1123000037,02,347276,31096,34569,2
20203,1123000044,00,422305,29561,33784,1
20203,1123000044,02,422305,29561,33784,1
20203,1123000048,00,1396297,91291,105254,2
20203,1123000048,01,2291716,137503,160420,1
20203,1123000048,02,500879,45079,50088,1
20203,1123000050,00,1180643,59032,70839,1
20203,1123000050,01,1180643,59032,70839,1
20203,1123000054,00,1384264,131153,144995,3
20203,1123000054,01,1384264,131153,144995,3
20203,1123000055,00,688549,7651,14536,1
20203,1123000055,02,688549,7651,14536,1
20203,1123000056,00,2203867,140607,162645,1
20203,1123000056,01,2203867,140607,162645,1
20203,1123000057,00,1733477,33820,51155,4
20203,1123000057,01,962559,67640,77266,3
20203,1123000057,02,2504394,0,25044,1
20203,1123000062,00,718557,81150,88336,4
20203,1123000062,01,1042628,104311,114737,3
20203,1123000062,02,394487,57990,61934,1
20203,1123000063,00,1259352,119638,132232,1
20203,1123000063,01,1259352,119638,132232,1
20203,1123000064,00,809998,61787,69887,3
20203,1123000064,01,1214252,72855,84998,1
20203,1123000064,02,405744,50718,54775,2
20203,1123000068,00,1076739,50137,60904,2
20203,1123000068,01,1076739,50137,60904,2
20203,1123000073,00,724745,49477,56724,5
20203,1123000073,01,1121679,81667,92884,3
20203,1123000073,02,327811,17286,20565,2
20203,1123000074,00,1170885,117089,128797,1
20203,1123000074,01,1170885,117089,128797,1
20203,1123000076,00,1049460,41978,52473,1
20203,1123000076,01,1049460,41978,52473,1
20203,1123000078,00,1479157,90542,105334,2
20203,1123000078,01,2241220,134473,156885,1
20203,1123000078,02,717093,46611,53782,1
20203,1123000080,00,8014061,270475,350615,1
20203,1123000080,01,8014061,270475,350615,1
20203,1123000087,00,545074,65409,70860,2
20203,1123000087,01,589269,70712,76605,1
20203,1123000087,02,500879,60105,65114,1
20203,1123000095,00,823080,82308,90539,2
20203,1123000095,01,823080,82308,90539,2
20203,1123000097,00,211585,23274,25390,1
20203,1123000097,02,211585,23274,25390,1
20203,1123000104,00,3383615,194135,227971,3
20203,1123000104,01,3383615,194135,227971,3
20203,1123000114,00,1252197,0,12522,1
20203,1123000114,01,1252197,0,12522,1
20203,1123000118,00,0,27548,27548,1
20203,1123000118,02,0,27548,27548,1
20203,1123000120,00,1113064,77914,89045,1
20203,1123000120,01,1113064,77914,89045,1
20203,1123000121,00,1351272,98167,111679,2
20203,1123000121,01,1351272,98167,111679,2
20203,1123000122,00,3198903,169362,201351,4
20203,1123000122,01,3198903,169362,201351,4
20203,1123000125,00,793810,59809,67747,4
20203,1123000125,01,1140891,97282,108691,3
20203,1123000125,02,446730,22336,26804,1
20203,1123000133,00,394504,33812,37757,3
20203,1123000133,02,394504,33812,37757,3
20203,1123000137,00,1966057,55097,74757,2
20203,1123000137,02,1966057,55097,74757,2
20203,1123000139,00,2170382,106689,128393,3
20203,1123000139,01,2381700,119085,142902,1
20203,1123000139,02,1959063,94294,113884,2
20203,1123000140,00,1481792,47722,62540,3
20203,1123000140,01,2676124,81071,107832,2
20203,1123000140,02,287461,14373,17248,1
20203,1123000142,00,1296309,85540,98503,2
20203,1123000142,01,1923766,129277,148515,1
20203,1123000142,02,668852,41803,48492,1
20203,1123000148,00,50088,38568,39069,2
20203,1123000148,01,50088,38568,39069,2
20203,1123000149,00,1959109,54855,74446,1
20203,1123000149,02,1959109,54855,74446,1
20203,1123000150,00,1033063,61984,72314,1
20203,1123000150,01,1033063,61984,72314,1
20203,1123000151,00,298142,35777,38758,1
20203,1123000151,01,298142,35777,38758,1
20203,1123000153,00,3171683,22655,54372,1
20203,1123000153,02,3171683,22655,54372,1
20203,1123000157,00,1588080,126722,142603,2
20203,1123000157,01,1588080,126722,142603,2
20203,1123000160,00,1252197,50088,62610,1
20203,1123000160,01,1252197,50088,62610,1
20203,1123000166,00,688708,55097,61984,1
20203,1123000166,01,688708,55097,61984,1
20203,1123000167,00,1201267,63975,75988,6
20203,1123000167,01,1345196,45269,58721,2
20203,1123000167,02,1057338,82680,93254,4
20203,1123000172,00,1044831,90217,100665,6
20203,1123000172,01,1183963,98921,110761,5
20203,1123000172,02,905699,81513,90570,1
20203,1123000174,00,1228009,184201,196481,1
20203,1123000174,01,1228009,184201,196481,1
20203,1123000177,00,745792,72295,79753,2
20203,1123000177,01,1110820,111082,122190,1
20203,1123000177,02,380765,33507,37315,1
20203,1123000179,00,3872256,44254,82977,1
20203,1123000179,02,3872256,44254,82977,1
20203,1123000188,00,76491,108356,109120,2
20203,1123000188,02,76491,108356,109120,2
20203,1123000194,00,1420310,81045,95248,2
20203,1123000194,01,1420310,81045,95248,2
20203,1123000196,00,794956,52609,60558,4
20203,1123000196,01,1137235,78185,89557,1
20203,1123000196,02,452677,27033,31560,3
20203,1123000203,00,963959,115675,125315,1
20203,1123000203,02,963959,115675,125315,1
20203,1123000204,00,507133,40371,45442,2
20203,1123000204,02,507133,40371,45442,2
20203,1123000211,00,721477,68587,75802,5
20203,1123000211,01,655983,50928,57487,2
20203,1123000211,02,786971,86247,94117,3
20203,1123000212,00,567663,80141,85817,1
20203,1123000212,01,567663,80141,85817,1
20203,1123000214,00,632428,54825,61149,10
20203,1123000214,01,791804,72279,80197,5
20203,1123000214,02,473052,37370,42101,5
20203,1123000215,00,3801670,330580,368597,1
20203,1123000215,01,3801670,330580,368597,1
20203,1123000216,00,630268,64056,70358,3
20203,1123000216,01,939148,93915,103306,1
20203,1123000216,02,321387,34196,37410,2
20203,1123000219,00,1006230,73790,83852,1
20203,1123000219,01,1006230,73790,83852,1
20203,1123000220,00,801406,100176,108190,1
20203,1123000220,01,801406,100176,108190,1
20203,1123000221,00,2699513,208135,235130,10
20203,1123000221,01,4762353,364255,411879,3
20203,1123000221,02,636673,52015,58382,7
20203,1123000222,00,407219,24433,28505,1
20203,1123000222,02,407219,24433,28505,1
20203,1123000225,00,305536,41573,44628,2
20203,1123000225,01,500879,50088,55097,1
20203,1123000225,02,110193,33058,34160,1
20203,1123000226,00,1200363,102031,114034,1
20203,1123000226,01,1200363,102031,114034,1
20203,1123000228,00,435269,14041,18394,1
20203,1123000228,02,435269,14041,18394,1
20203,1123000229,00,1252197,125220,137742,1
20203,1123000229,01,1252197,125220,137742,1
20203,1123000231,00,5724329,0,57243,1
20203,1123000231,01,5724329,0,57243,1
20203,1123000236,00,205360,46331,48385,3
20203,1123000236,01,300527,72627,75633,1
20203,1123000236,02,110193,20035,21137,2
20203,1123000240,00,10017576,601055,701230,1
20203,1123000240,01,10017576,601055,701230,1
20203,1123000247,00,1042015,78451,88871,3
20203,1123000247,01,1583150,120838,136670,2
20203,1123000247,02,500879,36063,41072,1
20203,1123000248,00,4958700,256200,305787,1
20203,1123000248,01,4958700,256200,305787,1
20203,1123000250,00,834798,41740,50088,1
20203,1123000250,01,834798,41740,50088,1
20203,1123000251,00,1721771,51653,68871,1
20203,1123000251,01,1721771,51653,68871,1
20203,1123000254,00,2170324,138039,159742,3
20203,1123000254,01,2170324,138039,159742,3
20203,1123000258,00,1393383,59219,73153,1
20203,1123000258,01,1393383,59219,73153,1
20203,1123000262,00,1359293,114181,127774,1
20203,1123000262,01,1359293,114181,127774,1
20203,1123000264,00,498237,34877,39859,1
20203,1123000264,02,498237,34877,39859,1
20203,1123000267,00,266812,33351,36020,1
20203,1123000267,02,266812,33351,36020,1
20203,1123000268,00,1775551,59463,77219,2
20203,1123000268,01,3339192,93497,126889,1
20203,1123000268,02,211910,25429,27548,1
20203,1123000270,00,984846,80067,89916,4
20203,1123000270,01,984846,80067,89916,4
20203,1123000275,00,11035887,38626,148984,1
20203,1123000275,02,11035887,38626,148984,1
20203,1123000282,00,1308759,85960,99048,3
20203,1123000282,01,2215255,131694,153847,2
20203,1123000282,02,402263,40226,44249,1
20203,1123000284,00,4161507,13131,54746,2
20203,1123000284,01,4161507,13131,54746,2
20203,1123000294,00,0,48010,48010,1
20203,1123000294,01,0,48010,48010,1
20203,1123000300,00,715541,42932,50088,1
20203,1123000300,01,715541,42932,50088,1
20203,1123000311,00,636916,34784,41154,6
20203,1123000311,01,764464,38223,45868,2
20203,1123000311,02,509368,31346,36439,4
20203,1123000313,00,1514809,124429,139577,16
20203,1123000313,01,2171350,172247,193961,8
20203,1123000313,02,858268,76610,85193,8
20203,1123000319,00,4416566,38645,82811,1
20203,1123000319,02,4416566,38645,82811,1
20203,1123000321,00,1951015,39020,58530,1
20203,1123000321,02,1951015,39020,58530,1
20203,1123000322,00,650207,46790,53292,3
20203,1123000322,01,1046121,73236,83697,2
20203,1123000322,02,254292,20343,22886,1
20203,1123000331,00,1310266,29481,42584,1
20203,1123000331,01,1310266,29481,42584,1
20203,1123000333,00,616984,67868,74038,1
20203,1123000333,01,616984,67868,74038,1
20203,1123000334,00,1469244,51424,66116,1
20203,1123000334,01,1469244,51424,66116,1
20203,1123000337,00,442443,42547,46971,2
20203,1123000337,01,550967,70624,76134,1
20203,1123000337,02,333919,14470,17809,1
20203,1123000338,00,893459,31271,40206,1
20203,1123000338,01,893459,31271,40206,1
20203,1123000339,00,923668,32342,41579,4
20203,1123000339,01,782208,46932,54755,3
20203,1123000339,02,1065127,17752,28403,1
20203,1123000344,00,1607199,41350,57422,4
20203,1123000344,01,2620684,47077,73284,3
20203,1123000344,02,593714,35623,41560,1
20203,1123000346,00,178210,17821,19603,1
20203,1123000346,02,178210,17821,19603,1
20203,1123000350,00,360698,18035,21642,1
20203,1123000350,01,360698,18035,21642,1
20203,1123000351,00,607982,45832,51912,4
20203,1123000351,01,776362,71375,79139,2
20203,1123000351,02,439601,20289,24685,2
20203,1123000354,00,697891,73462,80441,3
20203,1123000354,01,697891,73462,80441,3
20203,1123000355,00,918278,64279,73462,1
20203,1123000355,02,918278,64279,73462,1
20203,1123000356,00,708639,53148,60234,1
20203,1123000356,01,708639,53148,60234,1
20203,1123000360,00,931070,48205,57516,5
20203,1123000360,01,1516730,68777,83945,4
20203,1123000360,02,345410,27633,31087,1
20203,1123000365,00,1960360,35649,55252,3
20203,1123000365,01,2079119,45221,66012,1
20203,1123000365,02,1841601,26077,44493,2
20203,1123000366,00,265058,21205,23855,1
20203,1123000366,02,265058,21205,23855,1
20203,1123000367,00,357538,25028,28603,1
20203,1123000367,02,357538,25028,28603,1
20203,1123000369,00,1018654,56440,66627,6
20203,1123000369,01,1018654,56440,66627,6
20203,1123000377,00,772672,39863,47590,2
20203,1123000377,01,1299450,64972,77967,1
20203,1123000377,02,245894,14754,17213,1
20203,1123000380,00,1144961,74534,85983,4
20203,1123000380,01,1485127,128065,142916,2
20203,1123000380,02,804795,21002,29050,2
20203,1123000381,00,825615,76952,85208,3
20203,1123000381,01,1450879,131865,146373,2
20203,1123000381,02,200352,22039,24042,1
20203,1123000383,00,553580,47501,53036,3
20203,1123000383,01,553580,47501,53036,3
20203,1123000388,00,364075,36407,40048,1
20203,1123000388,01,364075,36407,40048,1
20203,1123000394,00,1246283,52325,64788,2
20203,1123000394,01,2005703,88973,109030,1
20203,1123000394,02,486863,15677,20546,1
20203,1123000396,00,918278,62443,71626,1
20203,1123000396,02,918278,62443,71626,1
20203,1123000400,00,1084888,69692,80541,2
20203,1123000400,01,1084888,69692,80541,2
20203,1123000409,00,249374,35742,38236,2
20203,1123000409,01,249374,35742,38236,2
20203,1123000411,00,1811728,181173,199290,1
20203,1123000411,01,1811728,181173,199290,1
20203,1123000420,00,250439,112698,115202,1
20203,1123000420,02,250439,112698,115202,1
20203,1123000423,00,254994,14385,16935,2
20203,1123000423,02,254994,14385,16935,2
