STDR_YYQU_CD,SUD_CD,INCOME_SCTN_CD,MT_AVRG_INCOME_AMT,HSHLD_INCOME_TOTAMT,POPLTN_CO
20193,1129003634,06,2641540,50189261,19
20193,1129003635,06,2637224,34283910,13
20193,1129003636,06,2891557,63614259,22
20193,1129003637,06,2633643,71108362,27
20193,1129003638,06,2744503,5489006,2
20193,1129003639,06,2916544,99162494,34
20193,1129003640,05,2197343,83499034,38
20193,1129003641,08,4275325,205215600,48
20193,1129003642,06,2501064,95040445,38
20193,1129003643,01,1062244,1062244,1
20193,1129003644,08,3980966,163219611,41
20193,1129003645,07,3477839,90423809,26
20193,1129003646,06,2605895,80782751,31
20193,1129003647,06,2602616,20820928,8
20193,1129003648,06,2964896,62262819,21
20193,1129003650,06,2897829,98526183,34
20193,1129003651,05,2262949,61099612,27
20193,1129003652,06,2756255,88200157,32
20193,1129003653,07,3017304,138795988,46
20193,1129003654,06,2630267,139404159,53
20193,1129003655,07,3685072,99496953,27
20193,1129003656,07,3204762,124985700,39
20193,1129003657,09,5352965,10705929,2
20193,1129003658,07,3156803,587165359,186
20193,1129003659,04,1761426,3522852,2
20193,1129003661,06,2827512,206408385,73
20193,1129003662,05,2082709,72894805,35
20193,1129003663,07,3580480,1031178235,288
20193,1129003664,06,2704520,81135607,30
20193,1129003666,09,5746432,17239295,3
20193,1129003668,08,3762743,101594067,27
20193,1129003669,06,2810748,275453286,98
20193,1129003671,05,2355279,49460861,21
20193,1129003673,08,4644368,32510576,7
20193,1129003674,06,2571641,38574614,15
20193,1129003676,07,2995528,83874771,28
20193,1129003677,05,2093965,81664642,39
20193,1129003679,04,1714287,6857147,4
20193,1129003683,07,3434715,741898524,216
20193,1129003685,05,2082468,10412339,5
20193,1129003686,06,2951795,8855384,3
20193,1129003687,05,2326047,34890703,15
20193,1129003688,06,2548796,71366279,28
20193,1129003689,07,3376467,74282271,22
20193,1129003690,05,2212085,190239319,86
20193,1129003691,06,2577291,108246242,42
20193,1129003692,08,4295979,3466854973,807
20193,1129003694,05,2373319,113919321,48
20193,1129003696,02,1357500,1357500,1
20193,1129003697,06,2622932,133769513,51
20193,1129003699,06,2572239,72022689,28
20193,1129003701,06,2942220,117688806,40
20193,1129003702,05,2033538,46771374,23
20193,1129003703,05,2166255,41158844,19
20193,1129003704,04,1917862,24932212,13
20193,1129003705,06,2659513,42552209,16
20193,1129003706,06,2460951,68906634,28
20193,1129003707,04,1984327,3968653,2
20193,1129003708,05,2186829,74352175,34
20193,1129003709,07,3233653,93775927,29
20193,1129003710,05,2309176,117767977,51
20193,1129003713,05,2243131,118885926,53
20193,1129003714,05,2334347,105045603,45
20193,1129003715,05,2132280,100217176,47
20193,1129003718,04,1837212,90023390,49
20193,1129003719,05,2035562,91600281,45
20193,1129003720,07,3068619,42960671,14
20193,1129003722,05,2154106,157249770,73
20193,1129003723,07,3139750,75354004,24
20193,1129003725,05,2048365,108563330,53
20193,1129003727,06,2553758,81720251,32
20193,1129003728,05,2268768,122513455,54
20193,1129003729,07,3215971,32159710,10
20193,1129003730,06,2861882,329116428,115
20193,1129003731,07,3013141,3013141,1
20193,1129003732,06,2563958,46151248,18
20193,1129003733,05,2202329,48451248,22
20193,1129003734,06,2899426,110178201,38
20193,1129003736,06,2935963,132118328,45
20193,1129003738,06,2679015,21432116,8
20193,1129003740,06,2931196,90867080,31
20193,1129003741,06,2460149,105786403,43
20193,1129003742,05,2135303,55517880,26
20193,1129003743,05,2413216,212363036,88
20193,1129003744,05,2369952,9479807,4
20193,1129003745,04,1912108,7648430,4
20193,1129003746,06,2563493,51269868,20
20193,1129003747,06,2575573,195743577,76
20193,1129003748,05,2314657,60181086,26
20193,1129003749,07,3116525,118427944,38
20193,1129003750,05,2035146,14246024,7
20193,1129003751,04,1908630,7634519,4
20193,1129003752,06,2915102,107858777,37
20193,1129003753,08,4547200,5088317174,1119
20193,1129003755,06,2801456,98050957,35
20193,1129003756,04,1836391,9181955,5
20193,1129003757,05,2334173,123711146,53
20193,1129003758,06,2756846,226061401,82
20193,1129003760,05,2401956,252205372,105
20193,1129003761,05,2347939,115049002,49
20193,1129003762,05,2318347,44048587,19
20193,1129003763,05,2328812,30274550,13
20193,1129003765,01,672019,2016057,3
20193,1129003766,05,2079105,31186570,15
20193,1129003767,05,2046778,51169451,25
20193,1129003769,05,2133430,12800577,6
20193,1129003770,05,2295758,89534579,39
20193,1129003771,06,2872636,11490545,4
20193,1129003772,06,2862974,171778456,60
20193,1129003773,07,3492400,178112399,51
20193,1129003776,04,1966742,186840499,95
20193,1129003782,06,2564950,33344356,13
20193,1129003783,06,2829623,158458872,56
20193,1129003785,04,1930683,25098880,13
20193,1129003787,05,2109402,35859838,17
20193,1129003788,06,2738442,115014549,42
20193,1129003789,06,2619780,159806596,61
20193,1129003791,05,2261442,2261442,1
20193,1129003792,05,2123936,31859038,15
20193,1129003794,03,1605534,14449808,9
20193,1129003796,06,2480464,357186775,144
20193,1129003798,08,4585797,4842601855,1056
20193,1129003800,07,3265937,39191249,12
20193,1129003804,05,2094053,69103746,33
20193,1129003806,03,1659658,4978975,3
20193,1129003807,06,2865683,28656826,10
20193,1129003808,03,1625566,4876698,3
20193,1129003809,06,2737180,16423078,6
20193,1129003812,06,2966861,47469773,16
20193,1129003817,08,3774199,3774199,1
20193,1129003818,02,1397072,4191217,3
20193,1129003819,06,2442933,68402113,28
20193,1129003820,07,3240428,55087273,17
20193,1129003822,05,2058974,2058974,1
20193,1129003823,06,2707691,59569197,22
20193,1129003824,04,1973851,25660063,13
20193,1129003826,04,1930833,13515833,7
20193,1129003831,06,2685439,99361247,37
20193,1129003832,05,2322212,90566280,39
20193,1129003833,06,2544248,33075221,13
20193,1129003834,04,1944720,21391922,11
20193,1129003835,07,3020753,18124519,6
20193,1129003836,05,2166669,73666757,34
20193,1129003837,06,2873237,8619711,3
20193,1129003840,04,1834547,12841826,7
20193,1129003841,06,2465130,103535442,42
20193,1129003848,07,3438504,5573815384,1621
20193,1129003849,05,2088968,54313169,26
20193,1129003850,04,1849068,27736022,15
20193,1129003851,05,2177183,39189294,18
20193,1129003852,01,1062244,1062244,1
20193,1129003853,06,2520718,173929544,69
20193,1129003854,03,1614019,37122432,23
20193,1129003855,06,2459820,12299102,5
20193,1129003860,06,2528269,35395768,14
20193,1129003864,03,1599125,36779869,23
20193,1129003868,03,1513449,7567243,5
20193,1129003871,04,1811493,9057467,5
20193,1129003872,05,2058974,2058974,1
20193,1129003874,08,4411593,1592585244,361
20193,1129003875,04,1887807,22653684,12
20193,1129003878,08,4330081,5421261260,1252
20193,1129003879,04,1953959,29309389,15
20193,1129003880,02,1261410,1261410,1
20193,1129003883,04,1999481,21994293,11
20193,1129003892,07,3013304,90399130,30
20193,1129003894,02,1335882,2671763,2
20193,1129003895,07,3636497,676388471,186
20193,1129003903,04,1741279,60944772,35
20193,1129003904,06,2861853,34342241,12
20193,1129003908,01,1096976,3290929,3
20193,1129003911,08,4562299,2559449822,561
20193,1129003914,03,1449173,7245864,5
20193,1129003915,05,2307546,25383011,11
20193,1129003916,06,2510272,10041089,4
20193,1129003917,05,2261442,2261442,1
20193,1129003918,06,2718594,40778909,15
20193,1129003919,06,2616528,7849584,3
20194,1123000001,07,3735227,160614766,43
20194,1123000003,03,1585393,7926964,5
20194,1123000004,08,3751865,153826471,41
20194,1123000005,07,3009743,484568625,161
20194,1123000006,05,2123490,14864427,7
20194,1123000007,05,2331320,90921482,39
20194,1123000008,07,3627855,424459091,117
20194,1123000009,06,2773591,72113372,26
20194,1123000010,06,2912740,29127399,10
20194,1123000011,04,1946175,21407925,11
20194,1123000012,07,3215275,508013486,158
20194,1123000013,05,2163039,49749907,23
20194,1123000014,05,2232267,60271202,27
20194,1123000015,04,1965641,19656406,10
20194,1123000016,04,1892609,39744797,21
20194,1123000017,05,2117437,46583619,22
20194,1123000019,04,1954776,76236250,39
20194,1123000020,04,1885606,39597735,21
20194,1123000021,05,2152405,34438480,16
20194,1123000022,05,2195993,35135883,16
20194,1123000023,06,2808994,22471950,8
20194,1123000024,05,2179790,50135171,23
20194,1123000025,04,1821034,45525848,25
20194,1123000026,06,2448731,100397987,41
20194,1123000027,05,2101379,63041359,30
20194,1123000028,05,2150045,60201267,28
20194,1123000029,03,1533175,16864920,11
20194,1123000030,05,2056256,32900091,16
20194,1123000031,07,3309691,9929072,3
20194,1123000032,06,2465062,56696436,23
20194,1123000033,05,2072070,74594514,36
20194,1123000034,05,2275474,47784950,21
20194,1123000035,05,2081164,170655473,82
20194,1123000037,06,2757046,55140927,20
20194,1123000038,05,2406648,26473125,11
20194,1123000039,04,1914427,36374116,19
20194,1123000040,07,3330311,1362097169,409
20194,1123000041,06,2601622,54634055,21
20194,1123000042,07,3137644,31376440,10
20194,1123000044,06,2558751,38381268,15
20194,1123000046,04,1964587,47150090,24
20194,1123000047,06,2568359,17978513,7
20194,1123000050,05,2365703,56776870,24
20194,1123000051,02,1329079,5316315,4
20194,1123000052,05,2275771,27309256,12
20194,1123000054,04,2013811,161104853,80
20194,1123000055,06,2707760,184127672,68
20194,1123000056,07,3270774,13083096,4
20194,1123000057,06,2795619,321496181,115
20194,1123000060,07,3561156,673058544,189
20194,1123000061,05,2428458,138422103,57
20194,1123000062,04,1828369,27425539,15
20194,1123000064,04,1840814,36816283,20
20194,1123000065,05,2146030,98717363,46
20194,1123000068,05,2286781,80037335,35
20194,1123000069,02,1336959,6684797,5
20194,1123000070,07,3117498,264987361,85
20194,1123000073,03,1646676,18113436,11
20194,1123000074,06,2604187,473962003,182
20194,1123000076,04,1991666,51783311,26
20194,1123000077,06,2894608,34735293,12
20194,1123000078,02,1426105,14261052,10
20194,1123000080,06,2779188,105609128,38
20194,1123000081,06,2910526,2910526,1
20194,1123000082,06,2688115,40321731,15
20194,1123000083,05,2153036,32295540,15
20194,1123000087,08,3876017,11628050,3
20194,1123000090,07,3201221,89634176,28
20194,1123000095,06,2555269,245305813,96
20194,1123000097,05,2318343,67231949,29
20194,1123000101,05,2322288,67346347,29
20194,1123000105,08,4238019,3615030169,853
20194,1123000109,06,2608569,49562816,19
20194,1123000110,07,3229940,54908976,17
20194,1123000114,06,2927771,84905355,29
20194,1123000115,05,2367079,7101238,3
20194,1123000118,06,2551812,160764176,63
20194,1123000120,03,1577957,3155913,2
20194,1123000121,05,2109426,84377054,40
20194,1123000125,06,2576475,113364889,44
20194,1123000126,08,3987641,3249927251,815
20194,1123000130,08,3945898,23675386,6
20194,1123000133,06,2516365,25163653,10
20194,1123000134,05,2083981,39595631,19
20194,1123000136,05,2028456,30426841,15
20194,1123000137,05,2131650,83134362,39
20194,1123000139,08,4766502,9533004,2
20194,1123000140,07,3048968,9146904,3
20194,1123000142,04,1931366,54078235,28
20194,1123000145,05,2246846,78639624,35
20194,1123000150,09,5139722,20558886,4
20194,1123000151,05,2242327,118843307,53
20194,1123000152,10,12049102,12049102,1
20194,1123000153,05,2372896,80678451,34
20194,1123000154,06,2590892,572587167,221
20194,1123000155,03,1599653,7998266,5
20194,1123000156,06,2472681,12363406,5
20194,1123000157,05,2354427,7063282,3
20194,1123000159,06,2937852,79322011,27
20194,1123000160,06,2570619,131101573,51
20194,1123000161,08,4218209,12692589998,3009
20194,1123000162,08,3795354,914680428,241
20194,1123000164,05,2178851,113300244,52
20194,1123000165,05,2235832,35773311,16
20194,1123000166,06,2867455,45879286,16
20194,1123000167,05,2028223,36508015,18
20194,1123000169,03,1602121,16021206,10
20194,1123000171,08,4036385,4028312491,998
20194,1123000177,04,1747382,19221205,11
20194,1123000180,07,3705744,426160532,115
20194,1123000183,01,1198011,4792043,4
20194,1123000184,03,1671556,6686223,4
20194,1123000188,06,2591477,152897117,59
20194,1123000189,03,1699675,3399350,2
20194,1123000190,07,3687639,634273956,172
20194,1123000193,05,2245846,13475077,6
20194,1123000194,06,2719463,54389255,20
20194,1123000196,06,2555339,71549503,28
20194,1123000197,05,2313536,20821826,9
20194,1123000198,05,2035112,56983124,28
20194,1123000199,04,1735077,8675386,5
20194,1123000200,06,2514644,5029288,2
20194,1123000203,06,2880663,57613250,20
20194,1123000204,04,1896465,11378791,6
20194,1123000206,06,2976716,699528287,235
20194,1123000212,08,4106285,8212570,2
20194,1123000213,05,2182647,13095882,6
20194,1123000214,01,649133,649133,1
20194,1123000215,03,1558421,3116842,2
20194,1123000216,06,2698151,97133435,36
20194,1123000217,05,2411084,4822167,2
20194,1123000218,04,1981625,11889751,6
20194,1123000219,04,2017361,8069443,4
20194,1123000220,01,1218452,1218452,1
20194,1123000221,06,2934401,390275321,133
20194,1123000222,06,2865720,57314394,20
20194,1123000223,03,1648571,31322846,19
20194,1123000224,05,2062021,14434148,7
20194,1123000227,05,2210659,77373061,35
20194,1123000229,06,2637209,52744176,20
20194,1123000230,06,2706223,10824890,4
20194,1123000232,04,1962817,19628172,10
20194,1123000233,05,2251335,20262012,9
20194,1123000234,05,2381163,45242104,19
20194,1123000237,06,2910526,2910526,1
20194,1123000238,04,1868215,11209288,6
20194,1123000239,04,1825689,14605509,8
20194,1123000241,05,2143297,12859782,6
20194,1123000242,08,3979915,2499386800,628
20194,1123000243,05,2063108,16504860,8
20194,1123000245,01,649133,649133,1
20194,1123000246,03,1706563,3413126,2
20194,1123000247,06,2757962,399904508,145
20194,1123000248,02,1431661,4294984,3
20194,1123000249,05,2135537,25626438,12
20194,1123000250,05,2050488,65615602,32
20194,1123000251,05,2157786,66891358,31
20194,1123000252,06,2968792,14843962,5
20194,1123000253,06,2707851,13539257,5
20194,1123000254,05,2330206,32622877,14
20194,1123000255,06,2817260,5634520,2
20194,1123000257,02,1437647,4312941,3
20194,1123000258,05,2361297,82645385,35
20194,1123000259,03,1598753,11191269,7
20194,1123000260,04,1880317,7521268,4
20194,1123000262,07,3322508,9967523,3
20194,1123000264,05,2339955,21059597,9
20194,1123000265,03,1474322,7371609,5
20194,1123000266,06,2495500,7486501,3
20194,1123000267,04,1988854,1988854,1
20194,1123000268,04,1890357,45368573,24
20194,1123000270,06,2583560,31002722,12
20194,1123000273,04,1779830,3559659,2
20194,1123000274,03,1554706,1554706,1
20194,1123000276,04,1712737,8563684,5
20194,1123000278,04,1912547,36338388,19
20194,1123000280,03,1670170,23382382,14
20194,1123000281,08,3961766,3046598434,769
20194,1123000282,04,1915359,51714705,27
20194,1123000284,07,3148842,53530309,17
20194,1123000285,07,3190619,25524953,8
20194,1123000288,06,2688742,72596038,27
20194,1123000289,05,2151444,17211549,8
20194,1123000290,06,2473370,32153807,13
20194,1123000291,03,1554706,1554706,1
20194,1123000292,04,1927727,320002705,166
20194,1123000294,04,1890281,60488977,32
20194,1123000297,05,2288665,82391948,36
20194,1123000298,05,2206749,26480989,12
20194,1123000299,05,2414778,84517242,35
20194,1123000300,04,1889930,7559721,4
20194,1123000304,05,2394251,38308018,16
20194,1123000305,07,3130687,31306873,10
20194,1123000306,03,1502356,13521208,9
20194,1123000308,05,2412203,69953897,29
20194,1123000311,04,1898618,159483949,84
20194,1123000313,05,2235756,76015694,34
20194,1123000314,04,1890275,30244396,16
20194,1123000315,04,1796093,37717953,21
20194,1123000316,05,2125300,31879502,15
20194,1123000317,05,2120917,95441261,45
20194,1123000318,05,2321679,102153865,44
20194,1123000321,07,3379255,2787885190,825
20194,1123000322,04,1929829,63684362,33
20194,1123000323,07,3368344,2027743080,602
20194,1123000325,05,2115527,112122935,53
20194,1123000326,04,1930639,42474053,22
20194,1123000327,05,2221285,46646995,21
20194,1123000328,06,2449810,56345632,23
20194,1123000329,05,2130461,53261515,25
20194,1123000331,06,2525105,65652722,26
20194,1123000332,05,2252874,101379347,45
20194,1123000334,06,2942690,55911112,19
20194,1123000336,04,1832299,7329194,4
20194,1123000337,05,2414080,127946250,53
20194,1123000339,05,2275281,93286531,41
20194,1123000340,06,2762709,91169407,33
20194,1123000341,05,2337254,37396067,16
20194,1123000342,07,3339818,951848045,285
20194,1123000343,06,2617188,15703126,6
20194,1123000346,06,2667165,1362921200,511
20194,1123000347,04,1894593,47364826,25
20194,1123000351,05,2102736,75698481,36
20194,1123000353,06,2545124,40721981,16
20194,1123000354,06,2475975,37139627,15
20194,1123000355,05,2218473,73209594,33
20194,1123000356,05,2289117,91564672,40
20194,1123000357,04,1874616,18746161,10
20194,1123000358,03,1691278,18604053,11
20194,1123000361,04,1988684,31818947,16
20194,1123000364,06,2873710,1060399050,369
