STDR_YM_CD,SUD_CD,APT_HSMP_CO,AE_66_SQMT_BELO_HSHLD_CO,AE_66_SQMT_HSHLD_CO,AE_99_SQMT_HSHLD_CO,AE_132_SQMT_HSHLD_CO,AE_165_SQMT_HSHLD_CO,PC_1_HDMIL_BELO_HSHLD_CO,PC_1_HDMIL_HSHLD_CO,PC_2_HDMIL_HSHLD_CO,PC_3_HDMIL_HSHLD_CO,PC_4_HDMIL_HSHLD_CO,PC_5_HDMIL_HSHLD_CO,PC_6_HDMIL_ABOVE_HSHLD_CO,AVRG_AE,AVRG_MKTC
202212,1123001714,1,5,6,0,0,0,0,0,0,0,2,5,4,73.63636363636363636363636363636363636364,578000000
202212,1123001715,1,3,4,0,4,0,0,0,0,0,0,4,7,95.63636363636363636363636363636363636364,698000000
202212,1123001718,5,34,0,0,0,0,12,19,3,0,0,0,0,173.6,567343333.333333333333333333333333333333
202212,1123001719,5,40,1,0,0,0,16,25,0,0,0,0,0,177.222222222222222222222222222222222222,510702777.777777777777777777777777777778
202212,1123001720,1,3,4,0,4,0,0,0,0,0,0,4,7,95.63636363636363636363636363636363636364,698000000
202212,1123001723,1,6,0,0,0,0,0,6,0,0,0,0,0,45.66666666666666666666666666666666666667,157333333.333333333333333333333333333333
202212,1123001725,1,11,0,0,0,0,0,0,0,0,0,11,0,60,538181818.181818181818181818181818181818
202212,1123001726,1,0,11,0,0,0,0,0,0,0,0,0,11,85,642727272.727272727272727272727272727273
202212,1123001727,5,89,4,0,0,0,0,24,69,0,0,0,0,505.451515151515151515151515151515151515,2135715151.515151515151515151515151515151
202212,1123001729,2,79,0,0,0,0,0,11,68,0,0,0,0,390.772727272727272727272727272727272727,1764500000
202212,1123001730,1,3,8,0,0,0,0,0,0,0,1,4,6,78.18181818181818181818181818181818181818,598000000
202212,1123001731,2,10,13,0,0,0,3,8,12,0,0,0,0,132.818181818181818181818181818181818182,411830303.030303030303030303030303030303
202212,1123001734,2,11,12,0,0,0,0,8,15,0,0,0,0,194.909090909090909090909090909090909091,615393939.393939393939393939393939393939
202212,1123001735,3,32,0,0,0,0,0,10,22,0,0,0,0,151.4,618166666.666666666666666666666666666667
202212,1123001736,2,10,2,0,0,0,0,12,0,0,0,0,0,93.5,248833333.333333333333333333333333333333
202212,1123001738,2,22,0,0,0,0,0,22,0,0,0,0,0,69.72727272727272727272727272727272727273,304636363.636363636363636363636363636364
202212,1123001742,2,10,7,0,0,0,0,14,3,0,0,0,0,105.638888888888888888888888888888888889,346694444.444444444444444444444444444444
202212,1123001744,1,3,8,0,0,0,0,0,0,0,1,4,6,78.18181818181818181818181818181818181818,598000000
202212,1123001745,1,0,0,11,0,0,0,0,0,0,0,0,11,115,797818181.818181818181818181818181818182
202212,1123001746,1,6,5,0,0,0,0,0,0,0,2,6,3,71.36363636363636363636363636363636363636,567363636.363636363636363636363636363636
202212,1123001747,1,11,0,0,0,0,0,0,0,0,0,11,0,60,531818181.818181818181818181818181818182
202212,1123001752,1,1,10,1,0,0,0,0,1,10,1,0,0,79.75,338416666.666666666666666666666666666667
202212,1123001754,1,11,0,0,0,0,0,3,8,0,0,0,0,40.09090909090909090909090909090909090909,197454545.454545454545454545454545454545
202212,1123001755,1,10,0,0,0,0,0,4,6,0,0,0,0,49.8,212000000
202212,1123001758,1,11,0,0,0,0,0,4,7,0,0,0,0,39.90909090909090909090909090909090909091,200000000
202212,1123001759,6,76,1,0,0,0,0,18,58,1,0,0,0,464.891666666666666666666666666666666667,1928975000.000000000000000000000000000001
202212,1123001762,2,12,12,0,0,0,0,0,24,0,0,0,0,134.75,517250000
202212,1123001770,1,0,2,1,0,0,0,0,2,1,0,0,0,91.66666666666666666666666666666666666667,284666666.666666666666666666666666666667
202212,1123001772,4,73,0,0,0,0,0,30,43,0,0,0,0,315.169696969696969696969696969696969696,1392545454.545454545454545454545454545454
202212,1123001774,1,4,8,0,0,0,0,0,4,8,0,0,0,74.33333333333333333333333333333333333333,298333333.333333333333333333333333333333
202212,1123001775,3,12,17,0,0,0,0,0,13,16,0,0,0,224.863636363636363636363636363636363636,870553030.303030303030303030303030303031
202212,1123001777,4,25,7,0,0,0,0,1,31,0,0,0,0,246.7,882600000
202212,1123001778,1,2,1,0,0,0,0,2,1,0,0,0,0,63,160000000
202212,1123001779,1,8,0,0,0,0,0,2,6,0,0,0,0,53.875,206500000
202212,1123001780,7,102,8,0,0,0,0,50,60,0,0,0,0,638.295454545454545454545454545454545455,2474527777.777777777777777777777777777778
202212,1123001784,2,36,12,0,0,0,0,12,24,12,0,0,0,252.5,995833333.333333333333333333333333333333
202212,1123001785,1,0,12,0,0,0,0,0,8,4,0,0,0,83.83333333333333333333333333333333333333,293083333.333333333333333333333333333333
202212,1123001786,3,53,1,0,0,0,1,22,31,0,0,0,0,295.875,1180591666.666666666666666666666666666667
202212,1123001787,1,11,0,0,0,0,0,5,6,0,0,0,0,44.36363636363636363636363636363636363636,199636363.636363636363636363636363636364
202212,1123001792,1,0,11,0,0,0,0,0,0,0,11,0,0,84.90909090909090909090909090909090909091,454909090.909090909090909090909090909091
202212,1123001794,4,54,0,0,0,0,0,42,12,0,0,0,0,213.8,808172727.272727272727272727272727272728
202212,1123001796,1,11,0,0,0,0,0,6,5,0,0,0,0,47.90909090909090909090909090909090909091,204090909.090909090909090909090909090909
202212,1123001797,5,51,0,0,0,0,4,37,10,0,0,0,0,245.190476190476190476190476190476190476,913170634.920634920634920634920634920635
202212,1123001800,3,37,1,0,0,0,0,13,24,1,0,0,0,233.063636363636363636363636363636363636,1106936363.636363636363636363636363636364
202212,1123001802,1,0,11,0,0,0,0,0,0,0,11,0,0,84.90909090909090909090909090909090909091,454909090.909090909090909090909090909091
202212,1123001804,2,49,12,0,0,0,0,0,61,0,0,0,0,350.833333333333333333333333333333333333,1509333333.333333333333333333333333333334
202212,1123001805,5,68,4,0,0,0,7,41,24,0,0,0,0,430.743434343434343434343434343434343434,1324852878.787878787878787878787878787878
202212,1123001806,1,0,12,0,0,0,0,0,12,0,0,0,0,70.58333333333333333333333333333333333333,261083333.333333333333333333333333333333
202212,1123001807,1,0,8,0,0,0,0,0,0,1,7,0,0,84,415625000
202212,1123001808,1,0,12,0,0,0,0,0,1,11,0,0,0,83.33333333333333333333333333333333333333,339916666.666666666666666666666666666667
202212,1123001809,1,0,11,0,0,0,0,0,0,0,11,0,0,95,481363636.363636363636363636363636363636
202212,1123001810,4,60,0,0,0,0,1,23,36,0,0,0,0,338,1235150000.000000000000000000000000000001
202212,1123001811,4,37,0,1,0,0,2,34,2,0,0,0,0,184.353535353535353535353535353535353535,590315728.715728715728715728715728715729
202212,1123001812,1,0,11,0,0,0,0,0,0,0,5,6,0,95,490000000
202212,1123001814,1,0,11,0,0,0,0,0,3,8,0,0,0,83.18181818181818181818181818181818181818,305727272.727272727272727272727272727273
202212,1123001818,1,0,9,3,0,0,0,0,0,2,10,0,0,88.25,417500000
202212,1123001820,7,63,0,0,0,0,22,33,8,0,0,0,0,290.795454545454545454545454545454545455,830047727.272727272727272727272727272727
202212,1123001821,1,0,11,0,0,0,0,0,0,0,11,0,0,95,481363636.363636363636363636363636363636
202212,1123001822,1,12,0,0,0,0,0,10,2,0,0,0,0,54,187333333.333333333333333333333333333333
202212,1123001824,1,20,0,0,0,0,0,4,16,0,0,0,0,92.3,425700000
202212,1123001825,1,0,11,0,0,0,0,0,0,0,5,6,0,95,490000000
202212,1123001826,3,22,1,1,0,0,0,18,6,0,0,0,0,173.02380952380952380952380952380952381,490571428.571428571428571428571428571429
202212,1123001827,3,25,0,0,0,0,0,20,5,0,0,0,0,120.670454545454545454545454545454545455,463018939.39393939393939393939393939394
202212,1123001828,1,1,7,0,0,0,0,0,8,0,0,0,0,67.375,231000000
202212,1123001830,1,0,11,0,0,0,0,0,0,0,5,6,0,95,490000000
202212,1123001831,4,91,24,0,0,0,0,0,108,7,0,0,0,528.09090909090909090909090909090909091,2782733333.333333333333333333333333333333
202212,1123001832,1,0,11,0,0,0,0,0,0,0,11,0,0,95,481363636.363636363636363636363636363636
202212,1123001833,1,0,11,0,0,0,0,0,0,0,7,4,0,95,491363636.363636363636363636363636363636
202212,1123001834,1,0,11,0,0,0,0,0,0,0,11,0,0,95,481363636.363636363636363636363636363636
202212,1123001835,1,11,0,0,0,0,0,0,0,0,2,9,0,60,514818181.818181818181818181818181818182
202212,1123001836,1,11,0,0,0,0,0,0,0,0,1,10,0,60,514636363.636363636363636363636363636364
202212,1123001838,1,8,0,0,0,0,0,8,0,0,0,0,0,37.25,133875000
202212,1123001848,1,9,0,0,0,0,0,0,0,0,9,0,0,58,462333333.333333333333333333333333333333
202212,1123001849,4,17,1,24,0,0,8,5,26,3,0,0,0,282.666666666666666666666666666666666667,851950000
