STDR_YM_CD,SUD_CD,VIATR_FCLTY_CO,PBLOFC_CO,BANK_CO,GEHSPT_CO,GNRL_HSPTL_CO,PARMACY_CO,KNDRGR_CO,ELESCH_CO,MSKUL_CO,HGSCHL_CO,UNIV_CO,DRTS_CO,SUPMK_CO,THEAT_CO,STAYNG_FCLTY_CO,ARPRT_CO,RLROAD_STATN_CO,BUS_TRMINL_CO,SUBWAY_STATN_CO,BUS_STTN_CO
202012,1129001682,1,,,,,,,,,,,,,,,,,,,
202012,1129001683,7,,,,,,,,,,,,,,,,,,,1
202012,1129001685,2,,,,,,,,,,,,,,,,,,,1
202012,1129001695,2,,,,,,,,,,,,,,,,,,,1
202012,1129001696,1,,,,,,,,,,,,,,,,,,,1
202012,1129001698,3,,,,,,,,1,1,1,,,,,,,,,
202012,1129001699,5,1,,,,,,,,,,,,,,,,,,2
202012,1129001701,1,,,,,,,,,,,,,,,,,,,
202012,1129001703,1,,,,,,,,,,,,,,,,,,,
202012,1129001712,2,,,,,,,,,,,,,,,,,,,1
202012,1129001717,2,,,,,,,,,,2,,,,,,,,,
202012,1129001720,1,,,,,,,,,,,,,,,,,,,1
202012,1129001738,3,,,,,,,,,,1,,,,,,,,,2
202012,1129001742,3,1,,,,,,,,,,,,,,,,,,2
202012,1129001743,3,,,,,,,,,,1,,,,,,,,,2
202012,1129001752,1,,,,,,,,,,,,,,,,,,,1
202012,1129001755,1,,,,,,,,,,,,,,,,,,,
202012,1129001757,2,,,,,,,,,,,,,,,,,,,1
202012,1129001759,1,,,,,,,,,,,,,,,,,,,1
202012,1129001760,2,,,,,,,,,,,,,,,,,,,1
202012,1129001762,2,,,,,,,,,,,,,,,,,,,1
202012,1129001763,1,,,,,,,,,,,,,,,,,,,
202012,1129001775,1,,,,,1,,,,,,,,,,,,,,
202012,1129001777,1,1,,,,,,,,,,,,,,,,,,
202012,1129001791,1,,,,,,,,,,,,,,,,,,,1
202012,1129001792,1,,,,,,,,,,,,,,,,,,,
202012,1129001799,8,,,,,,,,,,,,,,,,,,,2
202012,1129001800,3,,1,,,,,,,,,,,,,,,,,
202012,1129001822,1,,,,1,,,,,,,,,,,,,,,
202012,1129001823,2,1,,,,,,,,,,,,,,,,,,
202012,1129001824,1,,,,,,,,,,,,,,,,,,,
202012,1129001830,1,,,,,,,,,,,,,,,,,,,
202012,1129001831,3,,,,,2,,,,,,,,,,,,,,
202012,1129001834,2,,,,,,,,,,,,,,,,,,,2
202012,1129001838,2,1,,,,,,,,,,,,,,,,,,
202012,1129001840,1,,,,,,,,,,,,,,,,,,,
202012,1129001841,1,,,,,,,,,,,,,,,,,,,1
202012,1129001843,4,,,,,3,,,,,,,,,,,,,,
202012,1129001845,3,,,,,,,,,,,,,,,,,,,1
202012,1129001848,27,,1,,,,,,,,23,,,,,,,,,3
202012,1129001849,1,,,,,,,,,,,,,,,,,,,1
202012,1129001851,2,,,,,,,,,,1,,,,,,,,,
202012,1129001852,3,,1,,,,,,,,,,,,,,,,,1
202012,1129001858,1,,1,,,,,,,,,,,,,,,,,
202012,1129001861,1,,,,,,,,,,,,,,,,,,,1
202012,1129001862,3,,1,,,,,,,,,,,,,,,,,1
202012,1129001868,1,,,,,,,,,,,,,,,,,,,
202012,1129001870,1,,,,,,,,,,,,,,,,,,,
202012,1129001871,3,,,,,1,,,,,,,,,,,,,,1
202012,1129001872,2,,,,,1,,,,,,,,,,,,,,
202012,1129001873,2,,,,,1,,,,,,,,,,,,,,
202012,1129001880,4,,,,,,,1,,,,,,,,,,,,3
202012,1129001905,11,,1,1,,1,,,,,2,,,,,,,,1,3
202012,1129001909,2,,,,,,,,1,1,,,,,,,,,,
202012,1129001911,1,,,,,,,,,,,,,,,,,,,1
202012,1129001915,2,,,,,,,,,,,,,,,,,,,2
202012,1129001919,1,,,,,,,,,,,,,,,,,,,1
202012,1129001926,1,,,,,,,,,,,,,,,,,,,1
202012,1129001936,1,,,,,,,,,,1,,,,,,,,,
202012,1129001941,1,,,,,,,,,,,,,,,,,,,
202012,1129001942,54,1,,,,,,,,,44,,,,,,,,,5
202012,1129001943,3,,,,,,,,,,,,,,,,,,,3
202012,1129001948,1,,,,,,,,,,,,,,,,,,,1
202012,1129001950,1,,,,,1,,,,,,,,,,,,,,
202012,1129001954,1,,,,,,,,,,,,,,,,,,,
202012,1129001955,1,,,,,,,,,,,,,,,,,,,
202012,1129001961,1,,,,,,,,,,,,,,,,,,,
202012,1129001964,1,,,,,,,,,,,,,,,,,,,
202012,1129001965,2,,,,,,,,,,,,,,,,,,,1
202012,1129001966,1,,,,,,,,,,,,,,,,,,,
202012,1129001967,3,,,,,,,,,,,,,,,,,,,1
202012,1129001970,2,1,1,,,,,,,,,,,,,,,,,
202012,1129001974,1,,,,,,,,,,,,,,,,,,,
202012,1129001976,1,,,,,,,,,,,,,,,,,,,1
202012,1129001982,1,,,,,,,,,,,,,,,,,,,
202012,1129001986,2,,,,,,,,,,,,,,,,,,,
202012,1129001991,1,,,,,,,,,,,,,,,,,,,
202012,1129001998,2,,,,,1,,,,,,,,,,,,,,1
202012,1129002000,1,,,,,,,,,,,,,,,,,,,
202012,1129002002,1,,,,,,,,,,,,,,1,,,,,
202012,1129002007,5,,1,,,1,,,,,,,,,,,,,,2
202012,1129002009,1,,,,,,,,,,,,,,,,,,,
202012,1129002015,2,,,,,,,,,,,,,,,,,,,
202012,1129002016,2,,,,,,,,,,,,,,,,,,,1
202012,1129002020,3,,,,,,,,,,,,,,,,,,,
202012,1129002021,1,,,,,,,,,,,,,,,,,,,
202012,1129002036,4,,1,,,,,,,,,,,,,,,,,2
202012,1129002046,6,,,,,,,,,,,,,,,,,,,3
202012,1129002047,1,,,,,,,,,,,,,,,,,,,
202012,1129002051,1,,,,,,,,,,,,,,,,,,,
202012,1129002053,1,,,,,,,,,,,,,,,,,,,
202012,1129002054,1,,,,,1,,,,,,,,,,,,,,
202012,1129002057,1,,,,,,,,,1,,,,,,,,,,
202012,1129002064,2,,,,,1,,,,,,,,,,,,,,
202012,1129002068,2,,,,,,,,,,,,,,,,,,,
202012,1129002071,1,,,,,,,,,,,,,,,,,,,
202012,1129002075,1,,,,,,,,,,,,,,,,,,,
202012,1129002080,3,,,,,1,,,,,,,,,,,,,,
202012,1129002084,1,,,,,,,,1,,,,,,,,,,,
202012,1129002087,1,,,,,,,,,,,,,,,,,,,
202012,1129002096,1,,,,,,,1,,,,,,,,,,,,
202012,1129002100,2,,,,,,,,,,,,,,,,,,,2
202012,1129002101,1,,,,,,,,,,,,,,,,,,,1
202012,1129002107,1,,,,,,,,,,,,,,,,,,,
202012,1129002116,1,,,,,,,,,,,,,,,,,,,1
202012,1129002118,2,,,,,2,,,,,,,,,,,,,,
202012,1129002121,1,,,,,,,,,,,,,,,,,,,1
202012,1129002123,1,,,,,,,1,,,,,,,,,,,,
202012,1129002129,4,,,,,,,,,,,,,,,,,,,2
202012,1129002131,1,,,,,,,,,,,,,,,,,,,1
202012,1129002137,4,,,,,,,,,,,,,,,,,,,
202012,1129002139,2,,,,,,,,,,,,,,,,,,,
202012,1129002143,2,,,,,,,,,,,,,,,,,,,
202012,1129002148,1,,,,,,,,,,,,,,,,,,,1
202012,1129002154,4,,,,,1,,,,,,,,,,,,,,2
202012,1129002156,6,1,,,,,,,,,,,,,,,,,,1
202012,1129002161,2,,,,,,,,,,,,,,,,,,,2
202012,1129002163,7,,,,,1,,,,,,,,,,,,,,3
202012,1129002167,1,,,,,,,,,,,,,,,,,,,
202012,1129002171,2,,,,,,,,,,,,,,,,,,,2
202012,1129002177,2,,,,,,,,,,,,,,,,,,,
202012,1129002179,1,,,,,,,,,,,,,,,,,,,1
202012,1129002182,1,,,,,,,,,,,,,,,,,,,
202012,1129002183,1,,,,,,,,,,,,,,,,,,,
202012,1129002192,1,,,,,,,,,,,,,,,,,,,1
202012,1129002193,1,,,,,,,,,,,,,,,,,,,1
202012,1129002195,6,,,,,2,,,,,,,,,,,,,1,
202012,1129002197,3,,1,,,,,,,,,,,,,,,,,
202012,1129002198,3,,,,,,,,,,,,,,,,,,,
202012,1129002201,3,1,,,,,,,,,,,,,,,,,,1
202012,1129002202,1,,,,,,,,,,,,,,,,,,,
202012,1129002204,1,,,,,,,,,,,,,,,,,,,
202012,1129002205,5,,,,,,,,,,,,,,,,,,,
202012,1129002208,4,,,,,1,,,,,,,,,,,,,,1
202012,1129002209,1,,,,,1,,,,,,,,,,,,,,
202012,1129002210,12,,1,,,5,,,,,,,,,,,,,,1
202012,1129002211,1,,,,,,,,,,,,,,,,,,,
202012,1129002212,2,,,,,1,,,,,,,,,,,,,,
202012,1129002213,3,,,,,,,,,,,,,,,,,,,1
202012,1129002215,3,,,,,,,,,,,,,,,,,,,1
202012,1129002216,1,1,,,,,,,,,,,,,,,,,,
202012,1129002218,3,,,,,,,,,,,,,,,,,,,3
202012,1129002219,4,,,,,,,,,,,,,,,,,,,2
202012,1129002221,4,,,,,,,,,,,,,,,,,,,1
202012,1129002223,1,,,,,1,,,,,,,,,,,,,,
202012,1129002224,1,,,,,,,,,,,,,,,,,,,1
202012,1129002228,1,,,,,,,,,,,,,,,,,,,
202012,1129002229,1,,1,,,,,,,,,,,,,,,,,
202012,1129002231,1,,,,,,,,,,,,,,,,,,,1
202012,1129002232,1,1,,,,,,,,,,,,,,,,,,
202012,1129002238,2,,,,,,,,,,,,,,,,,,,1
202012,1129002243,1,,,,,,,,,,,,,,,,,,,
202012,1129002249,4,,,,,,,,,,,,,,,,,,,1
202012,1129002250,4,1,,,,,,,,,,,,,,,,,,
202012,1129002254,3,,,,,,,,,,,,,,,,,,,3
202012,1129002259,3,,,,,,,,,,,,,,,,,,,1
202012,1129002261,1,,,,,,,,,,,,,,,,,,,
202012,1129002264,1,,,,,,,,,,,,,,,,,,,
202012,1129002265,1,,,,,,,,,,,,,,,,,,,
202012,1129002268,7,2,,,,,1,,,,,,,,,,,,,1
202012,1129002274,1,,,,,,1,,,,,,,,,,,,,
202012,1129002279,5,,,,,,,,1,,,,,,,,,,1,3
202012,1129002280,1,,,,,,,,,,1,,,,,,,,,
202012,1129002283,1,,,,,,,,,,,,,,,,,,,1
202012,1129002288,1,,,,,,,,,,,,,,,,,,,
202012,1129002289,4,,,,,1,,,,,,,,,,,,,,2
202012,1129002290,12,,,,,,,,,,11,,,,,,,,,1
202012,1129002292,1,,,,,,,,,,,,,,,,,,,
202012,1129002294,2,,,,,,,,,,,,,,,,,,,1
202012,1129002298,1,,,,,,,,,,,,,,,,,,,
202012,1129002307,1,,,,,,,,,,,,,,,,,,,
202012,1129002327,1,,1,,,,,,,,,,,,,,,,,
202012,1129002328,2,,,,,,,,,,,,,,,,,,,1
202012,1129002329,1,,,,,,,,,,,,,,,,,,,
202012,1129002330,1,,,,,,,,,,,,,,,,,,,
202012,1129002336,1,,,,,,,,1,,,,,,,,,,,
202012,1129002337,1,,,,,,,,,,,,,,,,,,,1
202012,1129002345,1,,,,,,,,,,,,,,,,,,,1
202012,1129002349,1,,,,,,,,,,,,,,,,,,,
202012,1129002350,1,,,,,,,,,,,,,,,,,,,1
202012,1129002355,1,,,,,,,,,,,,,,,,,,,1
202012,1129002369,1,,,,,,,,,,,,,,,,,,,
202012,1129002378,1,,,,,,,,,,,,,,,,,,,
202012,1129002379,1,,,,,,,,,,,,,,,,,,,1
202012,1129002387,1,,,,,,,,,,,,,,,,,,,
202012,1129002390,2,,,,,,,,,,,,,,,,,,,
202012,1129002391,3,,,,,,,,,,,,,,,,,,,
202012,1129002397,1,,,,,,,,,,,,,,,,,,,
202012,1129002403,1,,,,,,,,,,,,,,,,,,,
202012,1129002404,7,,,,,2,,,,,,,,,,,,,,2
202012,1129002406,1,,,,,,,,,,,,,,,,,,,
202012,1129002407,1,,,,,,,,,,,,,,,,,,,
202012,1129002409,1,,,,,,,,,,,,,,,,,,,
202012,1129002410,1,1,,,,,,,,,,,,,,,,,,
202012,1129002411,2,,,,,,,,,,,,,,,,,,,2
202012,1129002413,1,,,,,,,,,,,,,,,,,,,
202012,1129002414,2,1,,,,,,,,,,,,,,,,,,1
202012,1129002415,2,,,,,,,,,,,,,,,,,,,2
202012,1129002416,4,,,,,1,,,,,,,,,,,,,,2
202012,1129002419,1,,,,,,,,,,,,,,,,,,,1
202012,1129002420,1,,,,,,,,,,,,,,,,,,,
202012,1129002422,2,,,,,,,,,,,,,,,,,,,
202012,1129002423,3,,,,,,,,,,,,,,,,,,,2
202012,1129002424,2,,,,,,,,,,,,,,,,,,,
202012,1129002425,2,,,,,,,,,,,,,,,,,,,
202012,1129002427,2,1,,,,,,,,,,,,,,,,,,1
202012,1129002428,1,,,,,,,,,,,,,,,,,,,
202012,1129002429,1,,,,,,,,,,,,,,,,,,,1
202012,1129002430,2,,,,,,,,,,,,,,,,,,,
202012,1129002431,2,,,,,1,,,,,,,,,,,,,,1
202012,1129002433,2,,,,,1,,,,,,,,,,,,,,1
202012,1129002447,1,,,,,,,,,,,,,,,,,,,1
202012,1129002452,2,,,,,1,,,,,,,,,,,,,,1
202012,1129002454,1,,,,,,,,,,,,,,,,,,,1
202012,1129002455,1,,,,,,,,,,,,,,,,,,,
202012,1129002463,2,,1,,,,,,,,,,,,,,,,,
202012,1129002477,1,,,,,,,,,,,,,,,,,,,1
202012,1129002482,1,,,,,,,,,,,,,,,,,,,1
202012,1129002493,8,,,,,,6,,,,,,,,,,,,,
202012,1129002494,1,,,,,,,,,,,,,,,,,,,
202012,1129002497,1,,,,,,,,,,,,,,,,,,,1
202012,1129002499,1,,,,,,,,,,,,,,,,,,,1
202012,1129002509,1,,,,,,,,,,,,,,,,,,,
202012,1129002512,1,,,,,,,1,,,,,,,,,,,,
202012,1129002517,1,,,,,,,,,,,,,,,,,,,1
202012,1129002524,1,,,,,,,,,,,,,,,,,,,1
202012,1129002528,2,,,,,,,,,,,,,,,,,,,2
202012,1129002534,1,,,,,1,,,,,,,,,,,,,,
202012,1129002537,4,,,,,1,,,,,,,,,,,,,,2
202012,1129002538,1,1,,,,,,,,,,,,,,,,,,
202012,1129002539,2,,,,,,,,,,,,,,,,,,,
202012,1129002540,4,,,,,,,,,,,,,,,,,,,1
202012,1129002541,3,,,,,,,,,,,,,,,,,,,2
202012,1129002543,4,1,,,,1,,,,,,,,,,,,,,1
202012,1129002544,3,,,,,,,,,,,,,,,,,,,
202012,1129002546,2,,,,,,,,,,,,,,,,,,,1
202012,1129002548,1,,,,,,,,,,,,,,,,,,,
202012,1129002553,2,,,,,,,,,,,,,,,,,,,
202012,1129002556,1,,,,,,,,,,,,,,,,,,,
202012,1129002561,1,,,,,,,,,,,,,,,,,,,1
202012,1129002562,2,1,,,,1,,,,,,,,,,,,,,
202012,1129002565,2,,,,,1,,,,,,,,,,,,,,
202012,1129002568,2,,,,,,,,,,,,,,,,,,,1
202012,1129002572,1,,,,,,,,,,,,,,,,,,,1
202012,1129002579,1,,,,,,,,,,,,,,,,,,,
202012,1129002580,1,,,,,,,,,,,,,,,,,,,
202012,1129002581,3,,,,,,,2,,,,,,,,,,,,1
202012,1129002589,2,,,,,,,,,,,,,,,,,,,1
202012,1129002590,1,,,,,,,,,,,,,,,,,,,
202012,1129002593,1,,,,,,,,,,,,,,,,,,,1
202012,1129002600,1,,,,,,,,,,,,,,,,,,,
202012,1129002605,6,,,,,1,,,,,,,,,,,,,1,
202012,1129002606,1,,,,,,,,,,,,,,,,,,,
202012,1129002615,3,,1,,,,,,,,,,,,,,,,,
202012,1129002623,1,,,,,,,,,,,,,,,,,,,1
202012,1129002631,1,,,,,,,,,,,,,,,,,,,1
202012,1129002632,1,,,,,,,,,,,,,,,,,,,1
202012,1129002636,1,,,,,,,,,,,,,,,,,,,1
202012,1129002642,1,,,,,,,,,,,,,,,,,,,1
202012,1129002643,1,1,,,,,,,,,,,,,,,,,,
202012,1129002649,1,,,,,,,1,,,,,,,,,,,,
202012,1129002656,1,,,,,,,,,,,,,,,,,,,1
202012,1129002657,1,,,,,,,,,,,,,,,,,,,
202012,1129002661,1,,,,,,,,,,,,,,,,,,,
202012,1129002663,1,,,,,,,,,,,,,,,,,,,1
202012,1129002664,1,,,,,,,,,,,,,,,,,,,
202012,1129002666,3,,,,,1,,,,,,,,,,,,,,
202012,1129002677,2,,,,,,,,,,,,,,,,,,,
202012,1129002682,2,,1,,,1,,,,,,,,,,,,,,
202012,1129002685,4,,,,,2,,,,,,,,,,,,,,1
202012,1129002687,1,,,,,,,,,,,,,,,,,,,1
202012,1129002689,1,,,,,,,,,,,,,,,,,,,
202012,1129002690,1,,,,,,,,,,,,,,,,,,,
202012,1129002692,1,,,,,,,,,,,,,,,,,,,
202012,1129002694,1,,,,,,,,,,,,,,,,,,,1
202012,1129002699,1,,,,,,,,,,,,,,,,,,,
202012,1129002701,1,,,,,,,,,,,,,,,,,,,1
202012,1129002702,1,,,,,,,,,,,,,,,,,,,1
202012,1129002708,2,,,,,1,,,,,,,,,,,,,,
202012,1129002713,1,,,,,,1,,,,,,,,,,,,,
202012,1129002722,1,,,,,,,,,,,,,,,,,,,1
202012,1129002724,1,,,,,,,,,,,,,,,,,,,1
202012,1129002738,1,,,,,,,,,,,,,,,,,,,
202012,1129002740,1,,,,,,,,,,,,,,,,,,,
202012,1129002741,1,,,,,,,,,,,,,,,,,,,
202012,1129002744,1,,,,,,,,,,,,,,,,,,,1
202012,1129002746,1,,,,,,,,,,,,,,,,,,,1
202012,1129002752,2,,,,,,,,,,,,,,,,,,,
202012,1129002756,1,,,,,1,,,,,,,,,,,,,,
202012,1129002758,1,,,,,1,,,,,,,,,,,,,,
202012,1129002763,1,,,,,,,,,,,,,,,,,,,1
202012,1129002764,2,,,,,,,,,,,,,,,,,,,2
202012,1129002778,3,,,,,,,,,,,,,,,,,,,2
202012,1129002782,1,,,,,,,,,,,,,,,,,,,
202012,1129002784,1,,,,,,,,,,,,,,,,,,,1
202012,1129002792,1,,,,,,,,,,,,,,,,,,,
202012,1129002800,1,,,,,,,,,,,,,,,,,,,1
202012,1129002802,1,,,,,,,,,,,,,,,,,,,1
202012,1129002809,1,,,,,,,,,,,,,,,,,,,
202012,1129002824,1,,,,,,,,,,,,,,,,,,,1
202012,1129002825,1,,,,,,,,,,,,,,,,,,,
202012,1129002826,1,,,,,,,,,,,,,,,,,,,1
202012,1129002831,1,,,,,,,,,,,,,,,,,,,
202012,1129002841,1,,,,,,,,,,,,,,,,,,,
202012,1129002842,2,,,,,,,,,,,,,,,,,,,2
202012,1129002851,4,1,,,,,,,,,,,,,,,,,,3
202012,1129002854,1,,,,,,,,,,,,,,,,,,,1
202012,1129002857,3,,,,,1,,,,,,,,,,,,,,1
202012,1129002864,1,,,,,,,,,,,,,,,,,,,
202012,1129002868,1,,,,,,,,,,,,,,,,,,,1
202012,1129002869,2,,,,,,,,,,,,,,,,,,,
202012,1129002873,3,,,,,,,,,,,,,,,,,,,1
202012,1129002874,3,,,,,1,,,,,,,,,,,,,,2
202012,1129002879,1,,,,,,,,,,,,,,,,,,,
202012,1129002881,1,,,,,,,,1,,,,,,,,,,,
202012,1129002883,2,,,,,,,,,,,,,,,,,,,1
202012,1129002885,2,,,,,,,,,,,,,,,,,,,2
202012,1129002886,1,,,,,,,1,,,,,,,,,,,,
202012,1129002888,2,,,,,,,,,,,,,,,,,,,1
202012,1129002889,2,,,,,,,,,,,,,,,,,,,2
202012,1129002891,1,,,,,,1,,,,,,,,,,,,,
202012,1129002892,2,,,,,,,,,,,,,,,,,,,1
202012,1129002895,1,,,,,,,,,,,,,,,,,,,1
202012,1129002896,4,,,,,,,,,,,,,,,,,,,3
202012,1129002898,1,,,,,,,,,,,,,,,,,,,1
202012,1129002899,1,,,,,1,,,,,,,,,,,,,,
202012,1129002900,1,,,,,,,,,,,,,,,,,,,
202012,1129002901,1,,,,,,,,,,,,,,,,,,,1
202012,1129002902,1,,,,,,,,,,,,,,,,,,,
202012,1129002903,2,,,,,,,,,,,,,,,,,,,
202012,1129002909,1,,,,,,,,,,,,,,,,,,,
202012,1129002911,1,,,,,,,,,,1,,,,,,,,,
202012,1129002913,2,,,,,,,,,,,,,,,,,,,2
202012,1129002922,1,,,,,,,,,,,,,,,,,,,
202012,1129002926,1,,,,,,,,,,,,1,,,,,,,
202012,1129002928,1,,,,,,,,,,,,,,,,,,,1
202012,1129002937,1,,,,,,,,,,,,,,,,,,,
202012,1129002941,3,,,,,,,1,,,,,,,,,,,,
202012,1129002944,1,,,,,1,,,,,,,,,,,,,,
202012,1129002949,1,,,,,,,,,,,,,,,,,,,1
202012,1129002951,5,,,,,1,,,,,,,,,,,,,,
202012,1129002953,1,,,,,,,,,,,,,,,,,,,1
202012,1129002954,2,,,,,,,,,,,,,,,,,,,2
202012,1129002957,1,,,,,,,,,,,,,,,,,,,1
202012,1129002962,1,,,,,,,,,,,,,,,,,,,1
202012,1129002964,2,,,,,1,,,,,,,,,,,,,,1
202012,1129002966,1,,,,,,,,,,,,,,,,,,,
202012,1129002967,1,,,,,,,,,,,,,,,,,,,1
202012,1129002970,1,,,,,,,,,,,,,,,,,,,1
202012,1129002972,1,,,,,,,,,,,,,,,,,,,
202012,1129002974,1,,,,,,,,,,,,,,,,,,,
202012,1129002976,1,,,,,,,,,,,,,,,,,,,
202012,1129002979,1,,,,,,,,,,,,,,,,,,,1
202012,1129002998,1,,,,,,,,,,,,,,,,,,,1
202012,1129003000,2,1,,,,,,,,,,,,,,,,,,
202012,1129003015,4,,,,,,,,,,,,,,,,,,,
202012,1129003019,2,,,,,,,,,,,,,,,,,,,
202012,1129003020,1,,,,,,,,,,,,,,,,,,,
202012,1129003021,1,,,,,,,,,,,,,,,,,,,
202012,1129003024,1,,,,,,,,,,,,,,,,,,,
202012,1129003027,8,,,,,2,,,,,,,,,,,,,,4
202012,1129003035,1,,,,,1,,,,,,,,,,,,,,
202012,1129003036,2,,,,,,,,,,,,,,,,,,,1
202012,1129003037,1,,,,,,,,,,,,,,,,,,,
202012,1129003039,2,,,,,,,,,,,,,,,,,,,1
202012,1129003040,2,,,,,1,,,,,,,,,,,,,,
202012,1129003043,1,,,,,,,,,,,,,,,,,,,
202012,1129003044,2,,,,,,1,,,,,,,,,,,,,
202012,1129003047,1,,,,,1,,,,,,,,,,,,,,
202012,1129003049,2,,,,,,,,,,,,,,,,,,,
202012,1129003051,2,1,,,,,,,,,,,,,,,,,,1
202012,1129003053,1,,,,,,,,,,,,,,,,,,,1
202012,1129003056,2,,,,,,1,,,,,,,,,,,,,
202012,1129003057,1,,,,,,,,,,,,,,,,,,,
202012,1129003065,4,,,,,,,,,,,,,,,,,,,
202012,1129003073,1,,,,,,,,,,,,,,,,,,,
202012,1129003076,1,,,,,,,,,,,,,,,,,,,1
202012,1129003077,1,,,,,,,,,,,,,,,,,,,1
202012,1129003078,1,,,,,,,,,,,,,,,,,,,1
202012,1129003079,1,,,,,,,,,,,,,,,,,,,
202012,1129003082,1,,,,,,,,,,,,,,,,,,,1
202012,1129003087,2,,,,,,,,,,,,,,,,,,,1
202012,1129003091,1,,,,,,,,,,1,,,,,,,,,
202012,1129003109,5,,,,,,,,,,,,,,,,,,,4
202012,1129003110,1,,,,,,,,,,,,,,,,,,,
202012,1129003111,1,,,,,,,,,,,,,,,,,,,1
202012,1129003118,2,,,,,,,,,,,,,,,,,,,1
202012,1129003121,1,,,,,,,,,,,,,,,,,,,1
202012,1129003124,1,,,,,,,,,,,,,,,,,,,1
202012,1129003127,1,,,,,,,,,,,,,,,,,,,1
202012,1129003131,1,,,,,,,,,,,,,,,,,,,1
202012,1129003132,1,,,,,,,,,,,,,,,,,,,1
202012,1129003134,2,,,,,,,,,,,,,,,,,,,2
202012,1129003138,2,,,,,,,,,,,,,,,,,,,1
202012,1129003139,1,,,,,,,,,,,,,,,,,,,1
202012,1129003142,1,,,,,,,,,,,,,,,,,,,1
202012,1129003144,2,,,,,,,,,,,,,,,,,,,1
202012,1129003145,5,,,,,2,,,,,,,,,,,,,,1
202012,1129003146,2,,,,,,,,,,,,,,,,,,1,1
202012,1129003151,1,,,,,,,,,,,,,,,,,,,
202012,1129003153,1,,,,,,,,,,,,,,,,,,,1
202012,1129003156,3,,,,,,,,,,,,,,,,,,,2
202012,1129003159,1,,,,,,,,,,,,,,,,,,,
202012,1129003160,1,,,,,,,,,,,,,,,,,,,
202012,1129003162,2,,1,,,,,,,,,,,,,,,,,
202012,1129003166,1,,,,,,,,,,,,,,,,,,,1
202012,1129003168,1,,,,,,,,,,,,,,,,,,,
202012,1129003172,1,,,,,,,,,,,,,,,,,,,1
202012,1129003174,1,,,,,,,,,,,,,,,,,,,
202012,1129003175,1,,,,,,,,,,,,,,,,,,,1
202012,1129003176,3,,,,,,,,,,,,,,,,,,,3
202012,1129003178,1,,,,,,,,,,,,,,,,,,,1
202012,1129003179,1,,,,,,,,,,,,,,,,,,,
202012,1129003189,4,,,,,,,1,,,,,,,,,,,,3
202012,1129003190,6,1,1,,,,,,,,,,,,,,,,,3
202012,1129003193,2,,,,,,,,,,,,,,,,,,,
202012,1129003196,4,,,,,,,1,,,,,,,,,,,,3
202012,1129003199,1,,,,,,,,,,,,,,,,,,,
202012,1129003200,2,2,,,,,,,,,,,,,,,,,,
202012,1129003202,1,,,,,1,,,,,,,,,,,,,,
202012,1129003203,1,,,,,,,,,,,,,,,,,,,
202012,1129003204,3,,,,,,,,,,,,,,,,,,,3
202012,1129003210,1,,,,,,,,,,,,,,,,,,,
202012,1129003212,4,,,,,1,,,,,,,,,,,,,,1
202012,1129003214,1,,,,,,,,,,,,,,,,,,,
202012,1129003226,2,,,,,,,,,,,,,,,,,,,
202012,1129003227,2,,,,,1,,,,,,,,,,,,,,
202012,1129003239,3,1,,,,,,,,,,,,,,,,,,2
202012,1129003243,4,,,,,,,,,,,,,,,,,,,1
202012,1129003245,1,,,,,,,,,,,,,,,,,,,
202012,1129003247,1,,,,,,,,,,,,,,,,,,,1
202012,1129003251,11,,1,,,1,,,,,,,,,,,,,,1
202012,1129003257,1,,,,,,,,,,,,,,,,,,,
202012,1129003262,1,,,,,,,,,,,,,,,,,,,1
202012,1129003263,1,,,,,,,,,,,,,,,,,,,
202012,1129003266,2,,,,,,1,,,,,,,,,,,,,
202012,1129003268,1,,,,,,,,,,,,,,,,,,,
202012,1129003275,1,,,,,,,,,,,,,,,,,,,1
202012,1129003277,1,,,,,,,,,,,,,,,,,,,1
202012,1129003289,1,,,,,,,,,,,,,,,,,,,1
202012,1129003291,1,,,,,,,,1,,,,,,,,,,,
202012,1129003295,3,,,,,,,,,,,,,,,,,,,
202012,1129003298,3,,,,,,,,,,,,,,,,,,,
202012,1129003303,1,,,,,,,,,,,,,,,,,,,1
202012,1129003307,2,,,,,,,,,,,,,,,,,,,2
202012,1129003310,1,,,,,,,,,,,,,,,,,,,1
202012,1129003314,1,,,,,,,,,,,,,,,,,,,
202012,1129003315,2,,,,,1,,,,,,,,,,,,,,
202012,1129003316,3,,,,,,,,,,,,,,,,,,,
202012,1129003317,1,1,,,,,,,,,,,,,,,,,,
202012,1129003318,1,,,,,,,,,,,,,,,,,,,
202012,1129003323,1,,,,,,,,,,,,,,,,,,,
202012,1129003325,1,,,,,,,,,,,,,,,,,,,1
202012,1129003328,1,,,,,,,,,,,,,,,,,,,1
202012,1129003329,2,,,,,1,,,,,,,,,,,,,,1
202012,1129003330,1,,,,,,,,,,,,,,,,,,,
202012,1129003331,1,1,,,,,,,,,,,,,,,,,,
202012,1129003332,4,,,,,,,,,,,,,,,,,,,
202012,1129003335,2,,,,,,,,,,,,,,,,,,,1
202012,1129003336,1,,,,,,,,,,,,,,,,,,,1
202012,1129003342,1,,,,,,,,,,,,,,,,,,,
