SUD_CD,SUD_NM,ADSTRD_CD,ADSTRD_NM,SIGNGU_CD,SIGNGU_NM,TRDAR_SE_CD,TRDAR_SE_NM,TRDAR_NO,TRDAR_NM
1129003297,정릉3동_SE_005,11290640,정릉3동,11290,성북구,A,골목상권,3110282,국민대학교앞
1129003299,정릉3동_ES_101,11290640,정릉3동,11290,성북구,A,골목상권,3110289,북한산보국문역 2번
1129003300,정릉3동_ES_105,11290640,정릉3동,11290,성북구,A,골목상권,3110289,북한산보국문역 2번
1129003301,정릉3동_ES_100,11290640,정릉3동,11290,성북구,A,골목상권,3110289,북한산보국문역 2번
1129003302,정릉3동_ES_099,11290640,정릉3동,11290,성북구,A,골목상권,3110289,북한산보국문역 2번
1129003304,정릉3동_ES_096,11290640,정릉3동,11290,성북구,A,골목상권,3110289,북한산보국문역 2번
1129003305,정릉3동_ES_094,11290640,정릉3동,11290,성북구,A,골목상권,3110289,북한산보국문역 2번
1129003306,정릉3동_ES_093,11290640,정릉3동,11290,성북구,A,골목상권,3110282,국민대학교앞
1129003308,정릉3동_SE_004,11290640,정릉3동,11290,성북구,A,골목상권,3110282,국민대학교앞
1129003311,정릉3동_ES_097,11290640,정릉3동,11290,성북구,A,골목상권,3110289,북한산보국문역 2번
1129003312,정릉3동_SE_003,11290640,정릉3동,11290,성북구,A,골목상권,3110282,국민대학교앞
1129003313,정릉3동_ES_092,11290640,정릉3동,11290,성북구,A,골목상권,3110289,북한산보국문역 2번
1129003314,정릉3동_ES_090,11290640,정릉3동,11290,성북구,A,골목상권,3110289,북한산보국문역 2번
1129003315,정릉3동_ES_087,11290640,정릉3동,11290,성북구,A,골목상권,3110282,국민대학교앞
1129003316,정릉3동_ES_095,11290640,정릉3동,11290,성북구,A,골목상권,3110289,북한산보국문역 2번
1129003317,정릉3동_SE_002,11290640,정릉3동,11290,성북구,A,골목상권,3110282,국민대학교앞
1129003318,정릉3동_ES_086,11290640,정릉3동,11290,성북구,A,골목상권,3110289,북한산보국문역 2번
1129003320,정릉3동_ES_084,11290640,정릉3동,11290,성북구,A,골목상권,3110289,북한산보국문역 2번
1129003321,정릉3동_ES_080,11290640,정릉3동,11290,성북구,A,골목상권,3110289,북한산보국문역 2번
1129003322,정릉3동_ES_088,11290640,정릉3동,11290,성북구,A,골목상권,3110289,북한산보국문역 2번
1129003323,정릉3동_ES_081,11290640,정릉3동,11290,성북구,A,골목상권,3110289,북한산보국문역 2번
1129003325,정릉3동_ES_078,11290640,정릉3동,11290,성북구,A,골목상권,3110289,북한산보국문역 2번
1129003328,정릉3동_ES_083,11290640,정릉3동,11290,성북구,A,골목상권,3110287,정릉3동주민센터
1129003330,정릉3동_ES_074,11290640,정릉3동,11290,성북구,A,골목상권,3110289,북한산보국문역 2번
1129003331,정릉3동_ES_075,11290640,정릉3동,11290,성북구,A,골목상권,3110287,정릉3동주민센터
1129003337,정릉3동_ES_069,11290640,정릉3동,11290,성북구,A,골목상권,3110289,북한산보국문역 2번
1129003338,정릉3동_ES_068,11290640,정릉3동,11290,성북구,A,골목상권,3110289,북한산보국문역 2번
1129003339,정릉3동_ES_066,11290640,정릉3동,11290,성북구,A,골목상권,3110289,북한산보국문역 2번
1129003340,정릉3동_ES_065,11290640,정릉3동,11290,성북구,A,골목상권,3110289,북한산보국문역 2번
1129003342,정릉3동_ES_064,11290640,정릉3동,11290,성북구,A,골목상권,3110289,북한산보국문역 2번
1129003344,정릉3동_ES_060,11290640,정릉3동,11290,성북구,A,골목상권,3110289,북한산보국문역 2번
1129003345,정릉3동_SE_001,11290640,정릉3동,11290,성북구,A,골목상권,3110282,국민대학교앞
1129003346,정릉3동_ES_056,11290640,정릉3동,11290,성북구,A,골목상권,3110289,북한산보국문역 2번
1129003349,정릉3동_ES_048,11290640,정릉3동,11290,성북구,A,골목상권,3110289,북한산보국문역 2번
1129003350,정릉3동_ES_076,11290640,정릉3동,11290,성북구,A,골목상권,3110287,정릉3동주민센터
1129003353,정릉3동_ES_045,11290640,정릉3동,11290,성북구,A,골목상권,3110289,북한산보국문역 2번
1129003355,정릉3동_ES_053,11290640,정릉3동,11290,성북구,A,골목상권,3110289,북한산보국문역 2번
1129003356,정릉3동_ES_051,11290640,정릉3동,11290,성북구,A,골목상권,3110287,정릉3동주민센터
1129003357,정릉3동_ES_041,11290640,정릉3동,11290,성북구,A,골목상권,3110289,북한산보국문역 2번
1129003358,정릉3동_ES_050,11290640,정릉3동,11290,성북구,A,골목상권,3110289,북한산보국문역 2번
1129003359,정릉3동_ES_047,11290640,정릉3동,11290,성북구,A,골목상권,3110289,북한산보국문역 2번
1129003361,정릉3동_ES_049,11290640,정릉3동,11290,성북구,A,골목상권,3110289,북한산보국문역 2번
1129003363,정릉3동_ES_043,11290640,정릉3동,11290,성북구,A,골목상권,3110289,북한산보국문역 2번
1129003364,정릉3동_ES_058,11290640,정릉3동,11290,성북구,A,골목상권,3110287,정릉3동주민센터
1129003365,정릉3동_ES_040,11290640,정릉3동,11290,성북구,A,골목상권,3110289,북한산보국문역 2번
1129003367,정릉3동_ES_052,11290640,정릉3동,11290,성북구,A,골목상권,3110287,정릉3동주민센터
1129003368,정릉3동_ES_034,11290640,정릉3동,11290,성북구,A,골목상권,3110289,북한산보국문역 2번
1129003369,정릉3동_ES_036,11290640,정릉3동,11290,성북구,A,골목상권,3110287,정릉3동주민센터
1129003372,정릉3동_ES_030,11290640,정릉3동,11290,성북구,A,골목상권,3110289,북한산보국문역 2번
1129003373,정릉3동_ES_031,11290640,정릉3동,11290,성북구,A,골목상권,3110289,북한산보국문역 2번
1129003375,정릉3동_ES_032,11290640,정릉3동,11290,성북구,A,골목상권,3110289,북한산보국문역 2번
1129003376,정릉3동_ES_035,11290640,정릉3동,11290,성북구,A,골목상권,3110287,정릉3동주민센터
1129003377,정릉3동_ES_025,11290640,정릉3동,11290,성북구,A,골목상권,3110289,북한산보국문역 2번
1129003378,정릉3동_ES_027,11290640,정릉3동,11290,성북구,A,골목상권,3110289,북한산보국문역 2번
1129003384,정릉3동_ES_026,11290640,정릉3동,11290,성북구,A,골목상권,3110287,정릉3동주민센터
1129003402,정릉3동_ES_012,11290640,정릉3동,11290,성북구,A,골목상권,3110289,북한산보국문역 2번
1129003405,정릉3동_ES_003,11290640,정릉3동,11290,성북구,A,골목상권,3110289,북한산보국문역 2번
1129003406,정릉3동_ES_011,11290640,정릉3동,11290,성북구,A,골목상권,3110289,북한산보국문역 2번
1129003453,정릉4동_SE_057,11290650,정릉4동,11290,성북구,A,골목상권,3110295,정릉우체국
1129003457,정릉4동_SE_055,11290650,정릉4동,11290,성북구,A,골목상권,3110295,정릉우체국
1129003459,정릉4동_SE_051,11290650,정릉4동,11290,성북구,A,골목상권,3110295,정릉우체국
1129003463,정릉4동_SE_045,11290650,정릉4동,11290,성북구,A,골목상권,3110295,정릉우체국
1129003465,정릉4동_SE_046,11290650,정릉4동,11290,성북구,A,골목상권,3110294,서경대학교
1129003467,정릉4동_SE_042,11290650,정릉4동,11290,성북구,A,골목상권,3110294,서경대학교
1129003468,정릉4동_SE_043,11290650,정릉4동,11290,성북구,A,골목상권,3110294,서경대학교
1129003469,정릉4동_ES_111,11290650,정릉4동,11290,성북구,A,골목상권,3110294,서경대학교
1129003470,정릉4동_ES_110,11290650,정릉4동,11290,성북구,A,골목상권,3110294,서경대학교
1129003472,정릉4동_SE_039,11290650,정릉4동,11290,성북구,A,골목상권,3110294,서경대학교
1129003473,정릉4동_SE_038,11290650,정릉4동,11290,성북구,A,골목상권,3110294,서경대학교
1129003474,정릉4동_ES_109,11290650,정릉4동,11290,성북구,A,골목상권,3110294,서경대학교
1129003475,정릉4동_SE_040,11290650,정릉4동,11290,성북구,A,골목상권,3110294,서경대학교
1129003476,정릉4동_SE_037,11290650,정릉4동,11290,성북구,A,골목상권,3110294,서경대학교
1129003477,정릉4동_ES_108,11290650,정릉4동,11290,성북구,A,골목상권,3110294,서경대학교
1129003478,정릉4동_ES_107,11290650,정릉4동,11290,성북구,A,골목상권,3110294,서경대학교
1129003479,정릉4동_ES_106,11290650,정릉4동,11290,성북구,A,골목상권,3110294,서경대학교
1129003480,정릉4동_ES_105,11290650,정릉4동,11290,성북구,A,골목상권,3110294,서경대학교
1129003481,정릉4동_ES_104,11290650,정릉4동,11290,성북구,A,골목상권,3110294,서경대학교
1129003482,정릉4동_SE_035,11290650,정릉4동,11290,성북구,A,골목상권,3110294,서경대학교
1129003484,정릉4동_ES_103,11290650,정릉4동,11290,성북구,A,골목상권,3110294,서경대학교
1129003486,정릉4동_ES_102,11290650,정릉4동,11290,성북구,A,골목상권,3110294,서경대학교
1129003487,정릉4동_ES_099,11290650,정릉4동,11290,성북구,A,골목상권,3110294,서경대학교
1129003489,정릉4동_ES_097,11290650,정릉4동,11290,성북구,A,골목상권,3110294,서경대학교
1129003490,정릉4동_ES_100,11290650,정릉4동,11290,성북구,A,골목상권,3110294,서경대학교
1129003491,정릉4동_SE_030,11290650,정릉4동,11290,성북구,A,골목상권,3110290,북한산보국문역 1번
1129003492,정릉4동_ES_095,11290650,정릉4동,11290,성북구,A,골목상권,3110294,서경대학교
1129003493,정릉4동_ES_094,11290650,정릉4동,11290,성북구,A,골목상권,3110294,서경대학교
1129003494,정릉4동_SE_032,11290650,정릉4동,11290,성북구,A,골목상권,3110290,북한산보국문역 1번
1129003497,정릉4동_ES_101,11290650,정릉4동,11290,성북구,A,골목상권,3110294,서경대학교
1129003498,정릉4동_ES_093,11290650,정릉4동,11290,성북구,A,골목상권,3110294,서경대학교
1129003500,정릉4동_SE_029,11290650,정릉4동,11290,성북구,A,골목상권,3110290,북한산보국문역 1번
1129003507,정릉4동_ES_089,11290650,정릉4동,11290,성북구,A,골목상권,3110294,서경대학교
1129003512,정릉4동_ES_090,11290650,정릉4동,11290,성북구,A,골목상권,3110290,북한산보국문역 1번
1129003516,정릉4동_ES_098,11290650,정릉4동,11290,성북구,A,골목상권,3110294,서경대학교
1129003529,정릉4동_ES_082,11290650,정릉4동,11290,성북구,A,골목상권,3110290,북한산보국문역 1번
1129003535,정릉4동_ES_077,11290650,정릉4동,11290,성북구,A,골목상권,3110290,북한산보국문역 1번
1129003570,정릉4동_SE_009,11290650,정릉4동,11290,성북구,A,골목상권,3110284,정릉북한산국립공원입구
1129003582,정릉4동_SE_005,11290650,정릉4동,11290,성북구,A,골목상권,3110284,정릉북한산국립공원입구
1129003584,정릉4동_SE_003,11290650,정릉4동,11290,성북구,A,골목상권,3110284,정릉북한산국립공원입구
1129003605,정릉4동_SE_001,11290650,정릉4동,11290,성북구,A,골목상권,3110284,정릉북한산국립공원입구
1129003609,정릉4동_SE_002,11290650,정릉4동,11290,성북구,A,골목상권,3110284,정릉북한산국립공원입구
1129003637,종암동_SW_018,11290705,종암동,11290,성북구,A,골목상권,3110317,종암중학교
1129003641,종암동_SW_017,11290705,종암동,11290,성북구,A,골목상권,3110317,종암중학교
1129003642,종암동_SE_025,11290705,종암동,11290,성북구,A,골목상권,3110317,종암중학교
1129003644,종암동_SE_023,11290705,종암동,11290,성북구,A,골목상권,3110317,종암중학교
1129003645,종암동_SE_021,11290705,종암동,11290,성북구,A,골목상권,3110317,종암중학교
1129003646,종암동_SE_020,11290705,종암동,11290,성북구,A,골목상권,3110317,종암중학교
1129003647,종암동_SW_015,11290705,종암동,11290,성북구,A,골목상권,3110317,종암중학교
1129003648,종암동_SE_019,11290705,종암동,11290,성북구,A,골목상권,3110317,종암중학교
1129003650,종암동_SW_012,11290705,종암동,11290,성북구,A,골목상권,3110317,종암중학교
1129003651,종암동_SW_011,11290705,종암동,11290,성북구,A,골목상권,3110317,종암중학교
1129003652,종암동_SW_013,11290705,종암동,11290,성북구,A,골목상권,3110317,종암중학교
1129003653,종암동_SE_018,11290705,종암동,11290,성북구,A,골목상권,3110317,종암중학교
1129003654,종암동_SE_017,11290705,종암동,11290,성북구,A,골목상권,3110317,종암중학교
1129003655,종암동_SE_016,11290705,종암동,11290,성북구,A,골목상권,3110317,종암중학교
1129003656,종암동_SE_015,11290705,종암동,11290,성북구,A,골목상권,3110317,종암중학교
1129003664,종암동_SE_010,11290705,종암동,11290,성북구,A,골목상권,3110320,KB국민은행 종암동지점
1129003666,종암동_SW_007,11290705,종암동,11290,성북구,A,골목상권,3110317,종암중학교
1129003668,종암동_SE_009,11290705,종암동,11290,성북구,A,골목상권,3110315,종암아이파크2차
1129003669,종암동_SW_009,11290705,종암동,11290,성북구,A,골목상권,3110317,종암중학교
1129003671,종암동_SE_007,11290705,종암동,11290,성북구,A,골목상권,3110315,종암아이파크2차
1129003673,종암동_SE_006,11290705,종암동,11290,성북구,A,골목상권,3110315,종암아이파크2차
1129003675,종암동_ES_033,11290705,종암동,11290,성북구,A,골목상권,3110320,KB국민은행 종암동지점
1129003676,종암동_ES_031,11290705,종암동,11290,성북구,A,골목상권,3110320,KB국민은행 종암동지점
1129003677,종암동_ES_030,11290705,종암동,11290,성북구,A,골목상권,3110320,KB국민은행 종암동지점
1129003683,종암동_SE_013,11290705,종암동,11290,성북구,A,골목상권,3110320,KB국민은행 종암동지점
1129003689,종암동_SE_005,11290705,종암동,11290,성북구,A,골목상권,3110315,종암아이파크2차
1129003690,종암동_SE_004,11290705,종암동,11290,성북구,A,골목상권,3110315,종암아이파크2차
1129003699,종암동_SE_003,11290705,종암동,11290,성북구,A,골목상권,3110315,종암아이파크2차
1129003703,종암동_SE_002,11290705,종암동,11290,성북구,A,골목상권,3110315,종암아이파크2차
1129003704,종암동_ES_015,11290705,종암동,11290,성북구,A,골목상권,3110315,종암아이파크2차
1129003713,종암동_WS_007,11290705,종암동,11290,성북구,A,골목상권,3110315,종암아이파크2차
1129003720,종암동_ES_006,11290705,종암동,11290,성북구,A,골목상권,3110315,종암아이파크2차
1129003722,종암동_SW_001,11290705,종암동,11290,성북구,A,골목상권,3110315,종암아이파크2차
1129003723,종암동_ES_005,11290705,종암동,11290,성북구,A,골목상권,3110315,종암아이파크2차
1129003728,종암동_ES_004,11290705,종암동,11290,성북구,A,골목상권,3110315,종암아이파크2차
1129003730,종암동_SE_001,11290705,종암동,11290,성북구,A,골목상권,3110315,종암아이파크2차
1129003731,종암동_EN_041,11290705,종암동,11290,성북구,A,골목상권,3110319,종암동주민센터
1129003738,종암동_EN_038,11290705,종암동,11290,성북구,A,골목상권,3110319,종암동주민센터
1129003741,종암동_WN_040,11290705,종암동,11290,성북구,A,골목상권,3110315,종암아이파크2차
1129003742,종암동_WN_044,11290705,종암동,11290,성북구,A,골목상권,3110315,종암아이파크2차
1129003744,종암동_NW_057,11290705,종암동,11290,성북구,A,골목상권,3110315,종암아이파크2차
1129003745,종암동_EN_037,11290705,종암동,11290,성북구,A,골목상권,3110319,종암동주민센터
1129003748,종암동_WN_038,11290705,종암동,11290,성북구,A,골목상권,3110311,종암아이파크2차후문
1129003749,종암동_NE_042,11290705,종암동,11290,성북구,A,골목상권,3110315,종암아이파크2차
1129003750,종암동_EN_034,11290705,종암동,11290,성북구,A,골목상권,3110319,종암동주민센터
1129003751,종암동_WN_037,11290705,종암동,11290,성북구,A,골목상권,3110315,종암아이파크2차
1129003752,종암동_EN_035,11290705,종암동,11290,성북구,A,골목상권,3110319,종암동주민센터
1129003754,종암동_NW_056,11290705,종암동,11290,성북구,A,골목상권,3110315,종암아이파크2차
1129003755,종암동_EN_036,11290705,종암동,11290,성북구,A,골목상권,3110319,종암동주민센터
1129003756,종암동_EN_031,11290705,종암동,11290,성북구,A,골목상권,3110319,종암동주민센터
1129003757,종암동_WN_034,11290705,종암동,11290,성북구,A,골목상권,3110311,종암아이파크2차후문
1129003760,종암동_WN_035,11290705,종암동,11290,성북구,A,골목상권,3110315,종암아이파크2차
1129003761,종암동_WN_033,11290705,종암동,11290,성북구,A,골목상권,3110315,종암아이파크2차
1129003762,종암동_EN_028,11290705,종암동,11290,성북구,A,골목상권,3110319,종암동주민센터
1129003763,종암동_EN_030,11290705,종암동,11290,성북구,A,골목상권,3110319,종암동주민센터
1129003765,종암동_NE_041,11290705,종암동,11290,성북구,A,골목상권,3110315,종암아이파크2차
1129003766,종암동_NW_055,11290705,종암동,11290,성북구,A,골목상권,3110315,종암아이파크2차
1129003767,종암동_NW_054,11290705,종암동,11290,성북구,A,골목상권,3110315,종암아이파크2차
1129003769,종암동_EN_025,11290705,종암동,11290,성북구,A,골목상권,3110319,종암동주민센터
1129003770,종암동_WN_030,11290705,종암동,11290,성북구,A,골목상권,3110311,종암아이파크2차후문
1129003771,종암동_NW_053,11290705,종암동,11290,성북구,A,골목상권,3110315,종암아이파크2차
1129003772,종암동_EN_026,11290705,종암동,11290,성북구,A,골목상권,3110319,종암동주민센터
1129003773,종암동_EN_027,11290705,종암동,11290,성북구,A,골목상권,3110319,종암동주민센터
1129003782,종암동_EN_022,11290705,종암동,11290,성북구,A,골목상권,3110319,종암동주민센터
1129003783,종암동_WN_027,11290705,종암동,11290,성북구,A,골목상권,3110311,종암아이파크2차후문
1129003785,종암동_WN_019,11290705,종암동,11290,성북구,A,골목상권,3110311,종암아이파크2차후문
1129003787,종암동_NE_040,11290705,종암동,11290,성북구,A,골목상권,3110319,종암동주민센터
1129003788,종암동_WN_026,11290705,종암동,11290,성북구,A,골목상권,3110311,종암아이파크2차후문
1129003789,종암동_NW_051,11290705,종암동,11290,성북구,A,골목상권,3110314,종암경찰서
1129003791,종암동_NE_037,11290705,종암동,11290,성북구,A,골목상권,3110319,종암동주민센터
1129003792,종암동_EN_020,11290705,종암동,11290,성북구,A,골목상권,3110319,종암동주민센터
1129003794,종암동_NE_038,11290705,종암동,11290,성북구,A,골목상권,3110319,종암동주민센터
1129003796,종암동_WN_029,11290705,종암동,11290,성북구,A,골목상권,3110311,종암아이파크2차후문
1129003800,종암동_NE_039,11290705,종암동,11290,성북구,A,골목상권,3110319,종암동주민센터
1129003804,종암동_NE_035,11290705,종암동,11290,성북구,A,골목상권,3110319,종암동주민센터
1129003806,종암동_NE_033,11290705,종암동,11290,성북구,A,골목상권,3110319,종암동주민센터
1129003807,종암동_NW_047,11290705,종암동,11290,성북구,A,골목상권,3110314,종암경찰서
1129003808,종암동_NE_036,11290705,종암동,11290,성북구,A,골목상권,3110314,종암경찰서
1129003809,종암동_NE_032,11290705,종암동,11290,성북구,A,골목상권,3110319,종암동주민센터
1129003812,종암동_NE_034,11290705,종암동,11290,성북구,A,골목상권,3110319,종암동주민센터
1129003819,종암동_NW_045,11290705,종암동,11290,성북구,A,골목상권,3110314,종암경찰서
1129003822,종암동_NW_046,11290705,종암동,11290,성북구,A,골목상권,3110314,종암경찰서
1129003831,종암동_NE_031,11290705,종암동,11290,성북구,A,골목상권,3110319,종암동주민센터
1129003832,종암동_NE_030,11290705,종암동,11290,성북구,A,골목상권,3110319,종암동주민센터
1129003833,종암동_NE_028,11290705,종암동,11290,성북구,A,골목상권,3110319,종암동주민센터
1129003834,종암동_NE_027,11290705,종암동,11290,성북구,A,골목상권,3110319,종암동주민센터
1129003835,종암동_NE_024,11290705,종암동,11290,성북구,A,골목상권,3110319,종암동주민센터
1129003836,종암동_NE_029,11290705,종암동,11290,성북구,A,골목상권,3110319,종암동주민센터
1129003837,종암동_NW_044,11290705,종암동,11290,성북구,A,골목상권,3110314,종암경찰서
1129003841,종암동_NW_040,11290705,종암동,11290,성북구,A,골목상권,3110314,종암경찰서
1129003849,종암동_NE_026,11290705,종암동,11290,성북구,A,골목상권,3110319,종암동주민센터
1129003850,종암동_NW_039,11290705,종암동,11290,성북구,A,골목상권,3110314,종암경찰서
1129003852,종암동_NE_023,11290705,종암동,11290,성북구,A,골목상권,3110319,종암동주민센터
1129003854,종암동_NW_035,11290705,종암동,11290,성북구,A,골목상권,3110314,종암경찰서
1129003855,종암동_NE_021,11290705,종암동,11290,성북구,A,골목상권,3110319,종암동주민센터
1129003857,종암동_NW_034,11290705,종암동,11290,성북구,A,골목상권,3110314,종암경찰서
1129003864,종암동_NW_032,11290705,종암동,11290,성북구,A,골목상권,3110314,종암경찰서
1129003880,종암동_NW_028,11290705,종암동,11290,성북구,A,골목상권,3110314,종암경찰서
1129003883,종암동_NW_026,11290705,종암동,11290,성북구,A,골목상권,3110314,종암경찰서
1129003892,종암동_NW_015,11290705,종암동,11290,성북구,A,골목상권,3110314,종암경찰서
1129003898,종암동_NW_017,11290705,종암동,11290,성북구,A,골목상권,3110314,종암경찰서
1129003903,종암동_NW_019,11290705,종암동,11290,성북구,A,골목상권,3110314,종암경찰서
1129003904,종암동_NW_014,11290705,종암동,11290,성북구,A,골목상권,3110314,종암경찰서
1129003906,종암동_NW_012,11290705,종암동,11290,성북구,A,골목상권,3110314,종암경찰서
1129003914,종암동_NW_007,11290705,종암동,11290,성북구,A,골목상권,3110314,종암경찰서
1129003915,종암동_NW_005,11290705,종암동,11290,성북구,A,골목상권,3110314,종암경찰서
1129003916,종암동_NW_003,11290705,종암동,11290,성북구,A,골목상권,3110314,종암경찰서
1123000211,답십리2동_SW_071,11230610,답십리2동,11230,동대문구,D,발달상권,3120066,장한평역(장한평)
1123000214,답십리2동_SW_070,11230610,답십리2동,11230,동대문구,D,발달상권,3120066,장한평역(장한평)
1123000495,용신동_WS_051,11230536,용신동,11230,동대문구,D,발달상권,3120062,신설동역
1123000507,용신동_WS_047,11230536,용신동,11230,동대문구,D,발달상권,3120062,신설동역
1123000508,용신동_WS_050,11230536,용신동,11230,동대문구,D,발달상권,3120062,신설동역
1123000509,용신동_WS_053,11230536,용신동,11230,동대문구,D,발달상권,3120062,신설동역
1123000514,용신동_WS_046,11230536,용신동,11230,동대문구,D,발달상권,3120062,신설동역
1123000517,용신동_WS_042,11230536,용신동,11230,동대문구,D,발달상권,3120062,신설동역
1123000526,용신동_WS_045,11230536,용신동,11230,동대문구,D,발달상권,3120062,신설동역
1123000533,용신동_WS_044,11230536,용신동,11230,동대문구,D,발달상권,3120062,신설동역
1123000534,용신동_WS_038,11230536,용신동,11230,동대문구,D,발달상권,3120062,신설동역
1123000544,용신동_WS_037,11230536,용신동,11230,동대문구,D,발달상권,3120062,신설동역
1123000551,용신동_WS_039,11230536,용신동,11230,동대문구,D,발달상권,3120062,신설동역
1123000555,용신동_WS_034,11230536,용신동,11230,동대문구,D,발달상권,3120062,신설동역
1123000556,용신동_WS_036,11230536,용신동,11230,동대문구,D,발달상권,3120062,신설동역
1123000578,용신동_WS_027,11230536,용신동,11230,동대문구,D,발달상권,3120062,신설동역
1123000581,용신동_WS_029,11230536,용신동,11230,동대문구,D,발달상권,3120062,신설동역
1123000583,용신동_WS_022,11230536,용신동,11230,동대문구,D,발달상권,3120062,신설동역
1123000589,용신동_WS_023,11230536,용신동,11230,동대문구,D,발달상권,3120062,신설동역
1123000605,용신동_WS_018,11230536,용신동,11230,동대문구,D,발달상권,3120062,신설동역
1123000608,용신동_WS_010,11230536,용신동,11230,동대문구,D,발달상권,3120062,신설동역
1123000622,용신동_WS_012,11230536,용신동,11230,동대문구,D,발달상권,3120062,신설동역
1123000624,용신동_WS_007,11230536,용신동,11230,동대문구,D,발달상권,3120062,신설동역
1123000626,용신동_WS_008,11230536,용신동,11230,동대문구,D,발달상권,3120062,신설동역
1123000653,용신동_WN_061,11230536,용신동,11230,동대문구,D,발달상권,3120062,신설동역
1123000654,용신동_WN_059,11230536,용신동,11230,동대문구,D,발달상권,3120062,신설동역
1123000662,용신동_WN_053,11230536,용신동,11230,동대문구,D,발달상권,3120062,신설동역
1123000672,용신동_WN_052,11230536,용신동,11230,동대문구,D,발달상권,3120062,신설동역
1123000675,용신동_WN_051,11230536,용신동,11230,동대문구,D,발달상권,3120062,신설동역
1123000689,용신동_WN_050,11230536,용신동,11230,동대문구,D,발달상권,3120062,신설동역
1123000703,용신동_WN_047,11230536,용신동,11230,동대문구,D,발달상권,3120062,신설동역
1123000706,용신동_WN_040,11230536,용신동,11230,동대문구,D,발달상권,3120062,신설동역
1123000708,용신동_WN_041,11230536,용신동,11230,동대문구,D,발달상권,3120062,신설동역
1123000709,용신동_WN_049,11230536,용신동,11230,동대문구,D,발달상권,3120062,신설동역
1123000720,용신동_WN_045,11230536,용신동,11230,동대문구,D,발달상권,3120062,신설동역
1123000722,용신동_WN_034,11230536,용신동,11230,동대문구,D,발달상권,3120062,신설동역
1123000728,용신동_WN_036,11230536,용신동,11230,동대문구,D,발달상권,3120062,신설동역
1123000746,용신동_WN_032,11230536,용신동,11230,동대문구,D,발달상권,3120062,신설동역
1123000753,용신동_WN_028,11230536,용신동,11230,동대문구,D,발달상권,3120062,신설동역
1123000754,용신동_WN_031,11230536,용신동,11230,동대문구,D,발달상권,3120062,신설동역
1123000762,용신동_WN_030,11230536,용신동,11230,동대문구,D,발달상권,3120062,신설동역
1123001335,장안1동_SE_026,11230650,장안1동,11230,동대문구,D,발달상권,3120066,장한평역(장한평)
1123001336,장안1동_SW_024,11230650,장안1동,11230,동대문구,D,발달상권,3120066,장한평역(장한평)
1123001337,장안1동_SE_025,11230650,장안1동,11230,동대문구,D,발달상권,3120066,장한평역(장한평)
1123001338,장안1동_SW_023,11230650,장안1동,11230,동대문구,D,발달상권,3120066,장한평역(장한평)
1123001339,장안1동_SE_024,11230650,장안1동,11230,동대문구,D,발달상권,3120066,장한평역(장한평)
1123001341,장안1동_SW_022,11230650,장안1동,11230,동대문구,D,발달상권,3120066,장한평역(장한평)
1123001342,장안1동_SW_021,11230650,장안1동,11230,동대문구,D,발달상권,3120066,장한평역(장한평)
1123001345,장안1동_SW_020,11230650,장안1동,11230,동대문구,D,발달상권,3120066,장한평역(장한평)
1123001346,장안1동_WS_051,11230650,장안1동,11230,동대문구,D,발달상권,3120066,장한평역(장한평)
1123001349,장안1동_SW_019,11230650,장안1동,11230,동대문구,D,발달상권,3120066,장한평역(장한평)
1123001351,장안1동_WS_050,11230650,장안1동,11230,동대문구,D,발달상권,3120066,장한평역(장한평)
1123001352,장안1동_WS_049,11230650,장안1동,11230,동대문구,D,발달상권,3120066,장한평역(장한평)
1123001353,장안1동_SW_018,11230650,장안1동,11230,동대문구,D,발달상권,3120066,장한평역(장한평)
1123001357,장안1동_WS_047,11230650,장안1동,11230,동대문구,D,발달상권,3120066,장한평역(장한평)
1123001358,장안1동_SW_017,11230650,장안1동,11230,동대문구,D,발달상권,3120066,장한평역(장한평)
1123001360,장안1동_WS_045,11230650,장안1동,11230,동대문구,D,발달상권,3120066,장한평역(장한평)
1123001362,장안1동_SW_014,11230650,장안1동,11230,동대문구,D,발달상권,3120066,장한평역(장한평)
1123001365,장안1동_WS_048,11230650,장안1동,11230,동대문구,D,발달상권,3120066,장한평역(장한평)
1123001367,장안1동_WS_046,11230650,장안1동,11230,동대문구,D,발달상권,3120066,장한평역(장한평)
1123001372,장안1동_WS_044,11230650,장안1동,11230,동대문구,D,발달상권,3120066,장한평역(장한평)
1123001375,장안1동_SW_015,11230650,장안1동,11230,동대문구,D,발달상권,3120066,장한평역(장한평)
1123001376,장안1동_WS_041,11230650,장안1동,11230,동대문구,D,발달상권,3120066,장한평역(장한평)
1123001381,장안1동_WS_038,11230650,장안1동,11230,동대문구,D,발달상권,3120066,장한평역(장한평)
1123001385,장안1동_SW_009,11230650,장안1동,11230,동대문구,D,발달상권,3120066,장한평역(장한평)
1123001389,장안1동_WS_034,11230650,장안1동,11230,동대문구,D,발달상권,3120066,장한평역(장한평)
1123001391,장안1동_SW_006,11230650,장안1동,11230,동대문구,D,발달상권,3120066,장한평역(장한평)
1123001393,장안1동_WS_033,11230650,장안1동,11230,동대문구,D,발달상권,3120066,장한평역(장한평)
1123001396,장안1동_SW_004,11230650,장안1동,11230,동대문구,D,발달상권,3120066,장한평역(장한평)
